"","cells","mean_DEM","mean_MGVF","mean_prec","mean_temp","max_DEM","min_DEM","relief","counting_colls$Coll_count","Camp_terr_outcrop","Camp_all_outcrop","Cret_outcrop"
"19",7724,757.457275390625,88,27.5,5.55833339691162,757.457275390625,757.457275390625,0,1,1,1,1
"20",7726,761.322014508929,75.0571428571429,28.5190482548305,5.28214292526245,762.8564453125,745.230346679688,17.6260986328125,3,0.159999996423721,0.670000016689301,0.860000014305115
"21",7891,956.442004394531,66.4,29.3333332061768,4.76333322525024,983.722839355469,901.306518554688,82.4163208007812,5,0.879999995231628,1,1
"22",7892,909.732429504395,69.25,27.7708330154419,5.078125,967.367980957031,880.079772949219,87.2882080078125,6,0.389999985694885,1,1
"23",7894,917.654235839844,73,26,4.15833330154419,917.654235839844,917.654235839844,0,1,0.00999999977648258,0.949999988079071,1
"24",8057,914.685375072338,59.9135802469136,25.6687243190812,5.4985596574383,1035.71728515625,858.168579101562,177.548706054688,20,0.939999997615814,0.990000009536743,0.990000009536743
"25",8058,836.121948242188,73,24.4583330154419,5.77083325386047,849.243896484375,823,26.243896484375,2,0.990000009536743,0.990000009536743,0.990000009536743
"26",8059,807.763181246244,62.3076923076923,26.0032049325796,6.26955140553988,845.59814453125,771.236328125,74.36181640625,8,0.509999990463257,0.930000007152557,0.930000007152557
"27",8063,738.391031901042,55.3333333333333,26.0833333333333,6.16388893127441,778.526611328125,683.863220214844,94.6633911132812,3,0.550000011920929,0.949999988079071,0.949999988079071
"28",8224,791.118957519531,65,27.75,7.36666679382324,791.118957519531,791.118957519531,0,1,0.409999996423721,0.920000016689301,0.920000016689301
"29",8231,678.556518554688,75,24.8333339691162,6.09999990463257,678.556518554688,678.556518554688,0,1,0.0900000035762787,0.879999995231628,0.879999995231628
"30",8385,1486.91284179688,87,33.8333320617676,5.35833358764648,1486.91284179688,1486.91284179688,0,1,0.100000001490116,0.109999999403954,0.109999999403954
"31",8389,977.9599609375,80,38.5833320617676,7.30833339691162,977.9599609375,977.9599609375,0,1,0,0.0700000002980232,0.0700000002980232
"32",8390,907.238342285156,65,32.1666679382324,7.30000019073486,907.238342285156,907.238342285156,0,1,0,0.610000014305115,0.610000014305115
"33",8391,941.910430908203,67.6111111111111,29.3796290998106,6.74768505273042,1047.42419433594,756.219543457031,291.204650878906,7,0.360000014305115,0.850000023841858,0.870000004768372
"34",8392,957.624816894531,69.5,30.6249990463257,6.87916660308838,1028.03356933594,887.216064453125,140.817504882812,2,0.360000014305115,0.910000026226044,0.910000026226044
"35",8393,744.24626159668,56.4166666666667,26.9791665077209,7.6041667064031,871.123962402344,709.579223632812,161.544738769531,8,0.0299999993294477,0.819999992847443,0.819999992847443
"36",8397,694.615936279297,29.5,26.375,7.59166646003723,704.231872558594,685,19.2318725585938,2,0,0.340000003576279,0.689999997615814
"37",8557,968.9365234375,93,30.6666660308838,7.29166650772095,968.9365234375,968.9365234375,0,1,0,0.270000010728836,0.270000010728836
"38",8560,895.291076660156,58,28.0833339691162,7.28333330154419,895.291076660156,895.291076660156,0,1,0,0.439999997615814,0.839999973773956
"39",8726,874.312377929688,55,28.8333339691162,8.10833358764648,874.312377929688,874.312377929688,0,3,0.129999995231628,0.649999976158142,0.680000007152557
"40",8889,1254.78078294837,66.0869565217391,28.5289853966754,7.07862317043802,1279.0693359375,1241.31640625,37.7529296875,5,0.180000007152557,0.349999994039536,0.430000007152557
"41",8890,1245.35067224984,67.2626262626263,28.052188738428,6.99149829209453,1303.70434570312,1144.1962890625,159.508056640625,11,0.180000007152557,0.730000019073486,0.790000021457672
"42",8891,1108.91333007812,75,27.6666660308838,7.58333349227905,1108.91333007812,1108.91333007812,0,1,0.0399999991059303,0.189999997615814,0.589999973773956
"43",9051,1301.41259765625,94,25.3333339691162,7.13333320617676,1301.41259765625,1301.41259765625,0,1,0,0,0
"44",9053,1653.99499511719,97,39.25,5.82499980926514,1653.99499511719,1653.99499511719,0,1,0,0.0500000007450581,0.0500000007450581
"45",9066,1028.76843261719,70,28.8333339691162,7.36666679382324,1028.76843261719,1028.76843261719,0,1,0,0.119999997317791,0.409999996423721
"46",9232,1018.87432861328,76,31.0833339691162,7.14166688919067,1018.87432861328,1018.87432861328,0,1,0,0.589999973773956,0.660000026226044
"47",9720,2423.39990234375,54,27.75,2.40833330154419,2423.39990234375,2423.39990234375,0,1,0,0,0
"48",9897,1039.61889648438,81,33.75,8.5,1039.61889648438,1039.61889648438,0,1,0,0.259999990463257,0.259999990463257
"49",10384,1987.44494628906,20.4285714285714,16.5595237186977,5.54285717010498,2081.75659179688,1937.39221191406,144.364379882812,7,0.189999997615814,0.349999994039536,0.349999994039536
"50",10385,2068.32421875,27.3333333333333,16.5833326975505,5.16111103693644,2091.31591796875,2049.87841796875,41.4375,3,0.25,0.310000002384186,0.389999985694885
"51",10883,1706.81640625,41,22.9166660308838,8.50833320617676,1706.81640625,1706.81640625,0,2,0.230000004172325,0.349999994039536,0.349999994039536
"52",10885,2105.48876953125,81,35.5833320617676,5.79166698455811,2105.48876953125,2105.48876953125,0,1,0.319999992847443,0.740000009536743,0.740000009536743
"53",11050,1962.20922851562,56,31.1666660308838,6.65000009536743,1962.20922851562,1962.20922851562,0,1,0,0,0
"54",11213,1791.55676269531,33,22.8333339691162,10.125,1791.55676269531,1791.55676269531,0,1,0.209999993443489,0.25,0.25
"55",11707,1981.57594604492,32.95,22.1236109097799,8.65152765909831,2616.63696289062,1818.18371582031,798.453247070312,42,0,0,0.0299999993294477
"56",11708,1868.84160392515,13.7258064516129,19.5779570302656,9.81935444185811,1875.60437011719,1702.73669433594,172.86767578125,15,0.00999999977648258,0.0199999995529652,0.0199999995529652
"57",11710,1601.65618896484,17,17.9999995231628,12.1291670799255,1971.79711914062,1231.51525878906,740.281860351562,2,0,0,0
"58",11871,1754.79382324219,22,32.75,10.8249998092651,1754.79382324219,1754.79382324219,0,2,0,0,0
"59",11872,2097.88931129092,50.8571428571429,32.7817460922968,8.05595193590437,2252.56030273438,2081.60815429688,170.9521484375,11,0,0,0
"60",11873,1841.75711669922,32.625,21.1874998569489,10.2292709708214,2056.990234375,1732.85095214844,324.139282226562,32,0,0,0
"61",11874,1516.1962557706,20.5454545454545,15.2462123957547,12.7238637317311,2036.53259277344,1491.41833496094,545.1142578125,5,0,0,0
"62",12045,1580.48376464844,9,16.9166660308838,11.875,1580.48376464844,1580.48376464844,0,1,0.109999999403954,0.790000021457672,0.790000021457672
"63",12046,1817.54941598993,16.4736842105263,21.4758767579731,10.8504383940446,1877.69567871094,1617.07800292969,260.61767578125,22,0.340000003576279,0.469999998807907,0.469999998807907
"64",12047,1865.65075683594,44,27.25,10.4166669845581,1865.65075683594,1865.65075683594,0,1,0,0,0
"65",12211,1648.34160246672,8.61728395061728,16.8251023233673,11.5715017907413,1657.01098632812,1595.72937011719,61.2816162109375,47,0.370000004768372,0.589999973773956,0.589999973773956
"66",12212,1848.62270393433,7.33117932148627,19.5289445393305,10.7898088865018,1949.54089355469,1645.36145019531,304.179443359375,268,0.720000028610229,0.829999983310699,0.829999983310699
"67",12213,1964.58226084339,11.4870466321244,20.1031950916033,9.89663217969509,2071.88354492188,1889.13342285156,182.750122070312,94,0.200000002980232,0.259999990463257,0.259999990463257
"68",12217,2591.42553710938,82,41.5,5.41666698455811,2591.42553710938,2591.42553710938,0,1,0,0,0
"69",12379,2007.11929199219,18.76,19.75,9.38466701507568,2010.68859863281,1921.45593261719,89.232666015625,27,0.689999997615814,0.870000004768372,0.870000004768372
"70",12380,2060.63895089286,13.2857142857143,20.5357145581927,9.1154761995588,2067.86962890625,2047.18115234375,20.6884765625,7,0.430000007152557,0.660000026226044,0.660000026226044
"71",12381,2435.04313151042,57.6666666666667,41.4444446563721,7.17222245534261,2799.99438476562,2138.89868164062,661.095703125,3,0.0199999995529652,0.129999995231628,0.129999995231628
"72",12543,2206.6181640625,39,30.6666660308838,8.54166698455811,2206.6181640625,2206.6181640625,0,1,0,0,0
"73",13534,1020.419921875,33,34.75,19.4333324432373,1020.419921875,1020.419921875,0,1,0,0,0
