Species,Longitude,Latitude
Hadrosauridae,-76.02274483,33.80696587
Hadrosauridae,-76.18811399,33.07456728
Hadrosauridae,-76.36481298,32.79479313
Hadrosauridae,-76.36481298,32.79479313
Hadrosauridae,-76.36481298,32.79479313
Hadrosauridae,-76.26116612,33.11220635
Hadrosauridae,-76.36481298,32.79479313
Hadrosauridae,-76.36481298,32.79479313
Hadrosauridae,-76.36481298,32.79479313
Hadrosauridae,-76.2876116,33.49176568
Hadrosauridae,-75.98745453,33.32696675
Hadrosauridae,-76.02797897,33.38404935
Hadrosauridae,-76.34718606,33.38228808
Hadrosauridae,-76.22357269,33.05827467
Hadrosauridae,-75.9771486,33.22856707
Hadrosauridae,-75.9771486,33.22856707
Hadrosauridae,-75.9771486,33.22856707
Hadrosauridae,-75.9771486,33.22856707
Hadrosauridae,-76.18811399,33.07456728
Hadrosauridae,-76.35705804,33.41283537
Hadrosauridae,-75.9771486,33.22856707
Hadrosauridae,-76.22357269,33.05827467
Hadrosauridae,-78.62397805,46.45036373
Hadrosauridae,-79.05586466,46.60642888
Hadrosauridae,-78.62111963,46.38599443
Hadrosauridae,-78.96728091,46.68481226
Hadrosauridae,-78.01567172,51.04295221
Hadrosauridae,-77.66454872,50.54614665
Hadrosauridae,-77.70163374,51.0260521
Hadrosauridae,-78.01567172,51.04295221
Hadrosauridae,-77.77815406,54.19851056
Hadrosauridae,-80.33396297,54.72693637
Hadrosauridae,-77.81030916,54.18488836
Hadrosauridae,-94.57322839,46.03722895
Hadrosauridae,-81.43382157,44.82967857
Hadrosauridae,-81.43382157,44.82967857
Hadrosauridae,-74.50580974,29.96238911
Hadrosauridae,-75.35560022,29.33316385
Hadrosauridae,-74.94436942,29.3705753
Hadrosauridae,-74.90024384,29.41447425
Hadrosauridae,-74.92090261,29.40077199
Hadrosauridae,-75.2776374,29.45645971
Hadrosauridae,-74.8799956,29.59757856
Hadrosauridae,-74.92090261,29.40077199
Hadrosauridae,-75.22661833,29.44850579
Hadrosauridae,-74.78479099,29.54885169
Hadrosauridae,-75.22661833,29.44850579
Hadrosauridae,-75.22661833,29.44850579
Hadrosauridae,-75.22661833,29.44850579
Hadrosauridae,-74.6541151,29.79819274
Hadrosauridae,-74.92090261,29.40077199
Hadrosauridae,-74.92090261,29.40077199
Hadrosauridae,-75.35560022,29.33316385
Hadrosauridae,-75.35560022,29.33316385
Hadrosauridae,-74.87009974,29.4353866
Hadrosauridae,-74.87009974,29.4353866
Hadrosauridae,-74.87009974,29.4353866
Hadrosauridae,-75.35560022,29.33316385
Hadrosauridae,-75.02127825,29.28946621
Hadrosauridae,-74.6541151,29.79819274
Hadrosauridae,-74.6541151,29.79819274
Hadrosauridae,-74.6541151,29.79819274
Hadrosauridae,-74.92090261,29.40077199
Hadrosauridae,-74.92090261,29.40077199
Hadrosauridae,-75.23252066,29.41979535
Hadrosauridae,-75.23252066,29.41979535
Hadrosauridae,-74.92090261,29.40077199
Hadrosauridae,-124.4953536,68.69952553
Hadrosauridae,-82.19381185,36.1394975
Hadrosauridae,-82.36727948,36.21090874
Hadrosauridae,-82.36727948,36.21090874
Hadrosauridae,-82.36727948,36.21090874
Hadrosauridae,-78.24752927,55.70217287
Hadrosauridae,-78.32780266,55.68842442
Hadrosauridae,-78.31242861,55.69175627
Hadrosauridae,-78.32710299,55.68665943
Hadrosauridae,-78.17811006,55.69379709
Hadrosauridae,-78.08693116,55.70808388
Hadrosauridae,-77.85895543,53.96290917
Hadrosauridae,-77.85895543,53.96290917
Hadrosauridae,-77.85895543,53.96290917
Hadrosauridae,-77.85895543,53.96290917
Hadrosauridae,-77.85895543,53.96290917
Hadrosauridae,-78.2773185,55.7339812
Hadrosauridae,-78.27347778,55.70305285
Hadrosauridae,-78.29027361,55.69145911
Hadrosauridae,-78.2743626,55.6892477
Hadrosauridae,-78.24567423,55.69747958
Hadrosauridae,-78.3021117,55.70486332
Hadrosauridae,-78.29375752,55.70296481
Hadrosauridae,-78.27300922,55.70917699
Hadrosauridae,-78.4052231,55.77938316
