Species,Longitude,Latitude
Tyrannosauridae,-78.11537029,54.06889331
Tyrannosauridae,-78.11480158,54.07585749
Tyrannosauridae,-78.08244239,53.94632841
Tyrannosauridae,-78.30668828,55.69938928
Tyrannosauridae,-74.19195054,31.63646899
Tyrannosauridae,-115.8060702,79.43581655
Tyrannosauridae,-80.83495001,36.76738636
Tyrannosauridae,-79.52513925,50.97949904
Tyrannosauridae,-80.27169854,52.95633808
Tyrannosauridae,-75.82933943,42.64791469
Tyrannosauridae,-77.62875126,43.37228153
