"","collection_no","collection_name","accepted_name","identified_rank","family","genus","formation","member","cells.1","Camp_out_1","DEM_1","LANDCVI_selected_1","MGVF_1","SLOPE_1","WC_Prec_1","WC_Temp_1","cells.2","CampPrecip_1","CampTemp_1"
"645",68255,"NMMNH L-4479, Adobe Canyon","Tyrannosauridae","family","Tyrannosauridae","","Fort Crittenden","""shale""",3448,0.300000011920929,1597.62438964844,8300.5458984375,62.5,0.159041315317154,37.0951652526855,17.4521713256836,17024,2.7217616661801e-05,295.694396972656
"646",138220,"Adobe Canyon ASDM 482, 485 & 552","Hadrosauridae","family","Hadrosauridae","","Fort Crittenden","",3448,0.300000011920929,1597.62438964844,8300.5458984375,62.5,0.159041315317154,37.0951652526855,17.4521713256836,17025,2.85802470898489e-05,295.000213623047
"647",24915,"El Pilar Tank, Adobe Canyon","Hadrosauridae","family","Hadrosauridae","","Fort Crittenden","",3448,0.300000011920929,1597.62438964844,8300.5458984375,62.5,0.159041315317154,37.0951652526855,17.4521713256836,17025,2.85802470898489e-05,295.000213623047
"648",24915,"El Pilar Tank, Adobe Canyon","Trionychinae","unranked clade","Trionychidae","NO_GENUS_SPECIFIED","Fort Crittenden","",3448,0.300000011920929,1597.62438964844,8300.5458984375,62.5,0.159041315317154,37.0951652526855,17.4521713256836,17025,2.85802470898489e-05,295.000213623047
"649",24915,"El Pilar Tank, Adobe Canyon","Trionychidae","family","Trionychidae","","Fort Crittenden","",3448,0.300000011920929,1597.62438964844,8300.5458984375,62.5,0.159041315317154,37.0951652526855,17.4521713256836,17025,2.85802470898489e-05,295.000213623047
"650",24915,"El Pilar Tank, Adobe Canyon","Adocus","genus","Adocidae","Adocus","Fort Crittenden","",3448,0.300000011920929,1597.62438964844,8300.5458984375,62.5,0.159041315317154,37.0951652526855,17.4521713256836,17025,2.85802470898489e-05,295.000213623047
"651",24915,"El Pilar Tank, Adobe Canyon","Tyrannosauridae","family","Tyrannosauridae","","Fort Crittenden","",3448,0.300000011920929,1597.62438964844,8300.5458984375,62.5,0.159041315317154,37.0951652526855,17.4521713256836,17025,2.85802470898489e-05,295.000213623047
"652",24915,"El Pilar Tank, Adobe Canyon","Plastomenus","genus","Plastomenidae","Plastomenus","Fort Crittenden","",3448,0.300000011920929,1597.62438964844,8300.5458984375,62.5,0.159041315317154,37.0951652526855,17.4521713256836,17025,2.85802470898489e-05,295.000213623047
"653",24915,"El Pilar Tank, Adobe Canyon","Hadrosauridae","family","Hadrosauridae","","Fort Crittenden","",3448,0.300000011920929,1597.62438964844,8300.5458984375,62.5,0.159041315317154,37.0951652526855,17.4521713256836,17025,2.85802470898489e-05,295.000213623047
"654",155224,"near mouth of Berry Creek (AMNH)","Anodontosaurus inceptus","species","Ankylosauridae","Anodontosaurus","Horseshoe Canyon","",1870,1,753.948059082031,1515.00378417969,87.25,0.0480313152074814,27.9522876739502,4.56723642349243,10195,1.43068809848046e-05,275.833068847656
"655",155222,"Day Digs trail, Bleriot ferry, Red Deer River (RTMP)","Anodontosaurus lambei","species","Ankylosauridae","Anodontosaurus","Horseshoe Canyon","",1786,0.910000026226044,865.446166992188,966.711303710938,88.25,0.0730009824037552,31.9535617828369,3.35583186149597,9834,1.38713030537474e-05,275.497711181641
"656",144539,"Calmar","Troodon","genus","Troodontidae","Troodon","Horseshoe Canyon","",1619,0.990000009536743,671.213256835938,206.284118652344,42.0000076293945,0.0630411058664322,39.845458984375,2.36388397216797,9114,1.27540306493756e-05,273.574340820312
"657",152272,"Carbon","Troodon","genus","Troodontidae","Troodon","Horseshoe Canyon","",1785,0.150000005960464,907.862854003906,291.393646240234,88.5000076293945,0.166625931859016,35.4629936218262,3.24328398704529,9833,1.38731738843489e-05,275.867248535156
"658",152268,"Dunphy","Atrociraptor marshalli","species","Dromaeosauridae","Atrociraptor","Horseshoe Canyon","",1786,0.910000026226044,865.446166992188,966.711303710938,88.25,0.0730009824037552,31.9535617828369,3.35583186149597,9834,1.38713030537474e-05,275.497711181641
"659",152268,"Dunphy","Dromaeosaurinae","subfamily","Dromaeosauridae","","Horseshoe Canyon","",1786,0.910000026226044,865.446166992188,966.711303710938,88.25,0.0730009824037552,31.9535617828369,3.35583186149597,9834,1.38713030537474e-05,275.497711181641
"660",152270,"Morrin Bridge","Atrociraptor marshalli","species","Dromaeosauridae","Atrociraptor","Horseshoe Canyon","",1786,0.910000026226044,865.446166992188,966.711303710938,88.25,0.0730009824037552,31.9535617828369,3.35583186149597,9834,1.38713030537474e-05,275.497711181641
"661",152270,"Morrin Bridge","Troodon","genus","Troodontidae","Troodon","Horseshoe Canyon","",1786,0.910000026226044,865.446166992188,966.711303710938,88.25,0.0730009824037552,31.9535617828369,3.35583186149597,9834,1.38713030537474e-05,275.497711181641
"662",152271,"Whitemud Creek","Atrociraptor marshalli","species","Dromaeosauridae","Atrociraptor","Horseshoe Canyon","",1449,0.5,575.257202148438,46.8151473999023,87.25,0.0875969380140305,39.644947052002,2.02073550224304,8032,1.19999913295032e-05,271.694915771484
"663",152271,"Whitemud Creek","Troodon","genus","Troodontidae","Troodon","Horseshoe Canyon","",1449,0.5,575.257202148438,46.8151473999023,87.25,0.0875969380140305,39.644947052002,2.02073550224304,8032,1.19999913295032e-05,271.694915771484
"664",138968,"John Neills Ranch (75 ft level) [ROM]","Epichirostenotes curriei","species","Caenagnathidae","Epichirostenotes","Horseshoe Canyon","",1786,0.910000026226044,865.446166992188,966.711303710938,88.25,0.0730009824037552,31.9535617828369,3.35583186149597,9834,1.38713030537474e-05,275.497711181641
"665",117924,"Red Deer River valley (Champsosaurus)","Champsosaurus albertensis","species","NO_FAMILY_SPECIFIED","Champsosaurus","Horseshoe Canyon","",1786,0.910000026226044,865.446166992188,966.711303710938,88.25,0.0730009824037552,31.9535617828369,3.35583186149597,9834,1.38713030537474e-05,275.497711181641
"666",34373,"Tolman Crossing (KU/UA)","Champsosaurus albertensis","species","NO_FAMILY_SPECIFIED","Champsosaurus","Horseshoe Canyon","",1702,0.389999985694885,862.625854492188,57.916130065918,98.25,0.113488584756851,39.6688194274902,2.70570707321167,9473,1.32880095407018e-05,274.832214355469
"667",167798,"Keho Lake tracksite","Hadrosauridae","family","Hadrosauridae","","Horseshoe Canyon","",1951,0.569999992847443,1183.86206054688,949.418273925781,99.25,0.181896105408669,43.0465774536133,4.49366331100464,10192,1.36041062432923e-05,276.490081787109
"668",52655,"Battle River, TMP","Dinosauria","unranked clade","NO_FAMILY_SPECIFIED","NO_GENUS_SPECIFIED","Horseshoe Canyon","",1703,0.980000019073486,755.893920898438,388.141021728516,92.75,0.0625346153974533,36.4164047241211,2.72168040275574,9836,1.38675613925443e-05,274.758636474609
"669",52654,"coal mine near Willow Creek","Hadrosauridae","family","Hadrosauridae","","Horseshoe Canyon","",1786,0.910000026226044,865.446166992188,966.711303710938,88.25,0.0730009824037552,31.9535617828369,3.35583186149597,10194,1.41103819260024e-05,276.181243896484
"670",152403,"8 miles upriver from Devon bridge","Arrhinoceratops","genus","Ceratopsidae","Arrhinoceratops","Horseshoe Canyon","",1619,0.990000009536743,671.213256835938,206.284118652344,42.0000076293945,0.0630411058664322,39.845458984375,2.36388397216797,9474,1.33126668515615e-05,274.536010742188
"671",152403,"8 miles upriver from Devon bridge","Edmontosaurus","genus","Hadrosauridae","Edmontosaurus","Horseshoe Canyon","",1619,0.990000009536743,671.213256835938,206.284118652344,42.0000076293945,0.0630411058664322,39.845458984375,2.36388397216797,9474,1.33126668515615e-05,274.536010742188
"672",152403,"8 miles upriver from Devon bridge","Tyrannosauridae","family","Tyrannosauridae","","Horseshoe Canyon","",1619,0.990000009536743,671.213256835938,206.284118652344,42.0000076293945,0.0630411058664322,39.845458984375,2.36388397216797,9474,1.33126668515615e-05,274.536010742188
"673",152403,"8 miles upriver from Devon bridge","Trionychidae","family","Trionychidae","","Horseshoe Canyon","",1619,0.990000009536743,671.213256835938,206.284118652344,42.0000076293945,0.0630411058664322,39.845458984375,2.36388397216797,9474,1.33126668515615e-05,274.536010742188
"674",52480,"2.4 km south of Steveville ferry [NMC]","Ornithomimus edmontonicus","species","Ornithomimidae","Ornithomimus","Horseshoe Canyon","",1870,1,753.948059082031,1515.00378417969,87.25,0.0480313152074814,27.9522876739502,4.56723642349243,10555,1.47443297464633e-05,276.537963867188
"675",52480,"2.4 km south of Steveville ferry [NMC]","Ornithomimidae","family","Ornithomimidae","","Horseshoe Canyon","",1870,1,753.948059082031,1515.00378417969,87.25,0.0480313152074814,27.9522876739502,4.56723642349243,10555,1.47443297464633e-05,276.537963867188
"676",191253,"west bank, Red Deer River (111 ft level) [NMC]","Ornithomimidae","family","Ornithomimidae","","Horseshoe Canyon","",1786,0.910000026226044,865.446166992188,966.711303710938,88.25,0.0730009824037552,31.9535617828369,3.35583186149597,9834,1.38713030537474e-05,275.497711181641
