"","siteID","mean_DEM","mean_prec","mean_temp","counting_colls$Coll_count"
"1",5881,760.901847330729,40.766667175293,2.83055545488993,5
"2",5882,659.896730863131,41.5673076923077,2.86570521501394,9
"3",5883,617.929832458496,39.4538681847709,2.92752962878772,7
"4",5886,579.575561523438,39.5,2.64166665077209,1
"5",6047,1063.57047526042,47.1944440205892,2.42222231626511,4
"6",6048,623.4560546875,42,3.5,2
"7",6222,674.596069335938,43.6666679382324,2.36666655540466,1
"8",6557,690.39128112793,40.5624990463257,2.94791668653488,5
"9",6889,853.252807617188,38.5833320617676,3.34999990463257,1
"10",6891,813.795349121094,35.8333320617676,3.1083333492279,1
"11",6892,765.849182128906,34.8333320617676,2.86666667461395,2
"12",6898,646.915954589844,30.4444443384806,2.1430553595225,2
"13",7056,821.124633789062,33.9833320617676,3.36999988555908,4
"14",7057,780.930210085681,33.1107056471553,3.47816302480489,61
"15",7058,859.37353515625,31.9166660308838,3.19166660308838,2
"16",7066,580.051452636719,28.25,3.13333320617676,1
"17",7222,821.946655273438,31.6666660308838,3.77500009536743,1
"18",7223,734.353097915649,30.8072918057442,3.91354165971279,15
"19",7228,761.083066742996,26.6896547120193,2.94712648720577,5
"20",7389,948.611450195312,33.0833320617676,4.39166641235352,1
"21",7391,671.4815288807,27.7490636357144,4.84656235417815,222
"22",7392,683.281121295431,27.5895734639559,4.85213371751389,134
"23",7393,770.759948730469,26.0833339691162,4.29166698455811,1
"24",7394,675.528262867647,25.45097990597,4.43799031482023,7
"25",7398,593.785278320312,27.5833339691162,4.50833320617676,1
"26",7557,733.940795898438,27.9444446563721,5.34444443384806,3
"27",7558,744.363040808475,26.5681822805694,5.42348483114532,8
"28",7559,720.827331542969,27.5,5.51666641235352,1
"29",7560,749.089396158854,27.1944446563721,4.29444440205892,3
"30",7718,1264.388671875,45.8333320617676,4.68333339691162,1
"31",7720,954.782165527344,33.5416679382324,5.44583344459534,2
"32",7722,881.110290527344,32.6666679382324,5.93333339691162,1
"33",7723,798.865014648438,29.5166667938232,5.8216667175293,5
"34",7724,774.460245768229,28.0833333333333,5.73888889948527,3
"35",7725,818.697082519531,28.4166660308838,5.41666650772095,1
"36",7726,761.404956714527,28.5225231583054,5.28175682634921,4
"37",7887,1216.92188218061,35.8676470588235,4.80098023134119,3
"38",7888,1018.0205871582,34.5749988555908,6.02833342552185,9
"39",7890,885.897973632813,30.6,5.50333337783813,2
"40",7891,957.270414199507,28.7366383508288,5.28677920550737,34
"41",7892,909.840664333767,27.7592589060466,5.07129632102119,7
"42",7894,922.275146484375,26,4.15833330154419,1
"43",8051,2469.9228515625,63.8333320617676,-1.40000009536743,6
"44",8053,1276.2982867697,31.3574879687765,5.21763286037721,23
"45",8054,1127.40539550781,26.9166660308838,6.81666660308838,1
"46",8057,914.639388472946,25.6604938742555,5.49814814108389,20
"47",8058,836.121948242188,24.4583330154419,5.77083325386047,2
"48",8059,806.7523916739,25.9999997880724,6.29104953342014,9
"49",8063,741.98908996582,26.125,6.1708333492279,4
"50",8219,1276.3488667806,29.9930558204651,6.28263885776202,6
"51",8220,1134.58710479736,26.6510413885117,6.98645848035812,9
"52",8224,791.118957519531,27.75,7.36666679382324,1
"53",8231,678.556518554688,24.8333339691162,6.09999990463257,2
"54",8385,1640.3124201848,35.9551274959858,4.23141025579893,5
"55",8386,1232.3702655867,24.9493461683685,7.36160125919417,24
"56",8389,977.9599609375,38.5833320617676,7.30833339691162,1
"57",8390,907.238342285156,32.1666679382324,7.30000019073486,1
"58",8391,941.910430908203,29.3796290998106,6.74768505273042,8
"59",8392,977.240783691406,31.361110051473,6.74722210566203,3
"60",8393,762.231901041667,27.4777777353923,7.51222222646077,8
"61",8396,920.926330566406,28.4166660308838,6.0750002861023,1
"62",8397,694.615936279297,26.375,7.59166646003723,2
"63",8557,968.9365234375,30.6666660308838,7.29166650772095,1
"64",8560,895.291076660156,28.0833339691162,7.28333330154419,1
"65",8726,874.312377929688,28.8333339691162,8.10833358764648,3
"66",8889,1254.78078294837,28.5289853966754,7.07862317043802,5
"67",8890,1241.68764673098,28.0084173414442,7.00286191882509,11
"68",8891,1108.91333007812,27.6666660308838,7.58333349227905,1
"69",9051,1301.41259765625,25.3333339691162,7.13333320617676,1
"70",9053,1707.67215983073,39.1666666666667,5.3805554707845,2
"71",9066,1028.76843261719,28.8333339691162,7.36666679382324,1
"72",9232,1018.87432861328,31.0833339691162,7.14166688919067,1
"73",9551,2498.16870117188,54.6666679382324,0.850000023841858,1
"74",9552,2891.72583007812,53.3333320617676,-0.616666674613953,1
"75",9555,1912.79821777344,26.6666660308838,5.2999997138977,1
"76",9557,1395.19186401367,20.3611106872559,7.34444439411163,10
"77",9718,2422.69719587054,46.7142862592425,0.945238070828574,3
"78",9720,2423.39990234375,27.75,2.40833330154419,1
"79",9722,1524.6865234375,21.5833339691162,7.10833311080933,1
"80",9723,1254.73596191406,17.75,7.53333330154419,1
"81",9887,1869.1806640625,21.25,6.15000009536743,1
"82",9890,1859.2646484375,23.5,6.33333349227905,1
"83",9897,1039.61889648438,33.75,8.5,1
"84",10056,1923.42724609375,20.6666660308838,6.31666660308838,1
"85",10381,2210.59130859375,22.4166660308838,3.57499980926514,1
"86",10384,1987.44494628906,16.5595237186977,5.54285717010498,7
"87",10385,2068.32421875,16.5833326975505,5.16111103693644,3
"88",10718,1874.41149902344,23.75,6.63333320617676,1
"89",10882,1522.58776855469,18.6666660308838,8.48333358764648,1
"90",10883,1706.81640625,22.9166660308838,8.50833320617676,2
