"","cells","mean_DEM","mean_MGVF","mean_prec","mean_temp","max_DEM","min_DEM","relief","counting_colls$Coll_count","Maas_terr_outcrop","Maas_all_outcrop","Cret_outcrop"
"70",267764,1606.51452636719,72,30.25,9.10833358764648,1606.51452636719,1606.51452636719,0,1,0.879999995231628,0.879999995231628,0.879999995231628
"71",267766,1572.68469238281,60,29.6666660308838,9.11666679382324,1572.68469238281,1572.68469238281,0,2,1,1,1
"72",267769,1522.24743652344,51,28.9166660308838,9.125,1522.24743652344,1522.24743652344,0,1,0,0,0
"73",268597,1489.62377929688,67,29.0833339691162,9.5,1489.62377929688,1489.62377929688,0,1,1,1,1
"74",271086,1389.44116210938,90,29.25,9.73333358764648,1389.44116210938,1389.44116210938,0,1,0,0,0
"75",271892,2234.44921875,95,40,4.10833311080933,2234.44921875,2234.44921875,0,1,0,0,0.100000001490116
"76",274398,1710.01159667969,87,40.6666679382324,9.86666679382324,1710.01159667969,1710.01159667969,0,2,0.25,0.25,0.340000003576279
"77",274399,1653.23791503906,73,39,10.216667175293,1653.23791503906,1653.23791503906,0,1,0.970000028610229,0.970000028610229,0.970000028610229
"78",274402,1524.56390380859,45,33.4166660308838,10.1041665077209,1533.40979003906,1515.71801757812,17.6917724609375,2,0.319999992847443,0.319999992847443,0.319999992847443
"79",275229,1761.21728515625,77,39.3333320617676,9.80000019073486,1761.21728515625,1761.21728515625,0,2,0.899999976158142,0.899999976158142,0.899999976158142
"80",275239,1501.54748535156,67,31.25,9.54166698455811,1501.54748535156,1501.54748535156,0,1,0.0199999995529652,0.0199999995529652,0.0199999995529652
"81",276058,1786.45108032227,58.125,39.4895825386047,9.36458325386047,1799.86938476562,1772.00280761719,27.8665771484375,4,0.170000001788139,0.170000001788139,0.170000001788139
"82",276059,1781.54907226562,52,38.8333320617676,9.81666660308838,1781.54907226562,1781.54907226562,0,1,0.649999976158142,0.649999976158142,0.649999976158142
"83",276060,1626.36315917969,46,36.9166679382324,10.4499998092651,1626.36315917969,1626.36315917969,0,1,0.810000002384186,0.810000002384186,0.810000002384186
"84",278554,1904.45825195312,76,32.5,9.07499980926514,1904.45825195312,1904.45825195312,0,6,0,0,0
"85",280148,2541.42290039062,43.8,31.3166667938232,4.93666687011719,2553.38354492188,2497.06616210938,56.3173828125,4,0.509999990463257,0.509999990463257,0.740000009536743
"86",280149,2176.55364435369,35.4545454545455,24.7803032614968,7.42424223639748,2726.83813476562,1997.36462402344,729.473510742188,6,0.0900000035762787,0.0900000035762787,0.779999971389771
"87",280977,2418.6103515625,54,29,5.65000009536743,2418.6103515625,2418.6103515625,0,6,0.680000007152557,0.680000007152557,0.889999985694885
"88",280978,2237.99954927885,43.9230769230769,25.2948712569017,6.70641018794133,2531.7275390625,2213.52221679688,318.205322265625,3,0.159999996423721,0.159999996423721,0.990000009536743
"89",281808,2743.03564453125,50,33.3333320617676,4.30833339691162,2743.03564453125,2743.03564453125,0,1,0.259999990463257,0.259999990463257,0.939999997615814
"90",282641,1797.45825195312,9,15.9166669845581,9.44999980926514,1797.45825195312,1797.45825195312,0,3,0,0,0
"91",282646,1328.83129882812,15,13.8333330154419,11.4083337783813,1328.83129882812,1328.83129882812,0,2,0,0,0
"92",283534,1957.47900390625,66,33.5,8.69166660308838,1957.47900390625,1957.47900390625,0,1,0.600000023841858,0.600000023841858,0.600000023841858
"93",290110,1647.65026855469,11,15.25,11.75,1647.65026855469,1647.65026855469,0,1,0,0,0.389999985694885
"94",296786,2407.53125,88,52.5833320617676,5.49166679382324,2407.53125,2407.53125,0,1,0,0,0.280000001192093
"95",298440,1880.67443847656,35.4,28.7166660308838,10.0683332443237,1933.58349609375,1845.40173339844,88.1817626953125,3,0,0,0.259999990463257
"96",299270,1876.23425292969,35,27.5,10.2083330154419,1876.23425292969,1876.23425292969,0,1,0,0,0
"97",329989,1363.51440429688,23,21.6666660308838,14.7333335876465,1363.51440429688,1363.51440429688,0,1,0.0799999982118607,0.0799999982118607,0.259999990463257
"98",330819,1321.251953125,26,21.4166660308838,15.4333333969116,1321.251953125,1321.251953125,0,10,0.319999992847443,0.319999992847443,0.649999976158142
"99",330820,1454.73669433594,20,22.5833339691162,14.8999996185303,1454.73669433594,1454.73669433594,0,1,0.0799999982118607,0.0799999982118607,0.109999999403954
