"","cells","mean_max_ptemp","mean_min_ptemp","mean_max_pprec","mean_min_pprec","mean_PDEM","plat"
"1",145626,21.3703193664551,-18.8712520599365,2.16475057601929,1.16712212562561,360,64.1489
"2",162265,22.6283550262451,-17.2305183410645,1.98386549949646,1.20448100566864,240,61.5053
"3",163092,22.6279964447021,-16.8775539398193,2.03107714653015,1.21219027042389,240,61.4742
"4",163922,22.6827526092529,-16.751106262207,2.02580285072327,1.21354973316193,240,61.37855
"5",170579,23.6008701324463,-16.4117050170898,1.82416427135468,1.20577573776245,280,60.3347
"6",172222,23.0642013549805,-15.2268562316895,2.05879306793213,1.20281875133514,320,60.4359
"7",172239,23.6851673126221,-16.0804195404053,1.82071924209595,1.22250926494598,280,60.1309
"8",174720,23.4697170257568,-15.0110559463501,1.94777894020081,1.22789251804352,240,59.9402
"9",174721,23.4908866882324,-15.0778354008993,1.93451208538479,1.2343868414561,240,59.9573111111111
"10",174722,23.4296988997349,-15.2143299191497,1.93521166679471,1.24125943073007,240,60.0004627906977
"11",175550,23.5652732849121,-14.9450588226318,1.93414211273193,1.21987330913544,240,59.8988
"12",175551,23.5679032461984,-14.9528811318534,1.93258401325771,1.22064413343157,240,59.8471428571429
"13",175553,23.6205024719238,-15.1093263626099,1.90142214298248,1.23606085777283,240,59.8343
"14",176380,23.5652732849121,-14.9450588226318,1.93414211273193,1.21987330913544,240,59.8299
"15",176381,23.6507709904721,-14.8860096178557,1.92194063412516,1.21269812081989,240,59.7771263157895
"16",177211,23.7216392863881,-14.837064482949,1.91182718493722,1.20675084807656,240,59.6907
"17",177212,23.7563877105713,-14.8130655288696,1.9068683385849,1.20383477210999,240,59.6441857142857
"18",178042,23.8525633130755,-14.7486429759434,1.89291543960571,1.19597666604178,240,59.5722942857143
"19",178046,23.9386501312256,-14.9675092697144,1.84898138046265,1.21838629245758,240,59.5511
"20",178869,23.7652397155762,-14.5266284942627,1.93748164176941,1.17324459552765,320,59.5687
"21",178872,23.863888502121,-14.7388188838959,1.89152690768242,1.1948130428791,245,59.506375
"22",178873,23.9638233184814,-14.7406923294067,1.86939268112183,1.19405028025309,277.333333333333,59.4640266666667
