"","p(Int)","psi(Int)","p(LAND)","p(MGVF)","p(OUTa)","p(RAIN)","p(SEDf)","p(TEMP)","psi(PDEM)","psi(Ppre)","psi(Ptem)","df","logLik","AIC","delta","weight"
"293",0.409615873137801,1.74259018650621,NA,NA,-0.310060516160787,NA,NA,-0.0980809549058843,NA,NA,-0.687034423304184,5,-175.253060702568,360.506121405135,4.32260095062082,0.00256360225208591
"284",-0.119935982417449,2.00743484559936,"+",-0.41062164428755,NA,0.450544844664849,-0.16312674731079,NA,NA,NA,-0.805475368205911,8,-172.265367639673,360.530735279346,4.34721482483184,0.00253224550891417
"400",0.0235337010466703,1.8918352501815,"+",-0.338733757443521,-0.364228200054498,0.360842517631324,NA,NA,NA,0.10556839058805,-0.79754925969542,9,-171.269286836703,360.538573673405,4.35505321889087,0.00252234056223484
"336",0.0196126112918514,1.87726297959763,"+",-0.343048642081557,-0.354203250854161,0.361365482701659,NA,NA,-0.0508288440244132,NA,-0.821066940473273,9,-171.287082135899,360.574164271798,4.39064381728343,0.00247785177690357
"159",-0.168742288436388,1.85049213982342,NA,-0.32535079734915,-0.301754292374295,0.509818534236147,-0.237536355659143,NA,NA,0.40157384516098,NA,7,-173.291767523966,360.583535047932,4.40001459341761,0.00246626923529632
"429",-0.885194009617977,1.88198954599078,NA,NA,-0.150088878476565,0.622407606373444,NA,0.114226150011791,NA,0.137650358210572,-0.830719871861491,7,-173.318172337667,360.636344675334,4.45282422081971,0.00240200009698316
"441",-1.32748109855381,1.96098452378858,NA,NA,NA,0.779193765363192,-0.127419385469502,0.185512322916081,NA,0.191092050698807,-0.864283592124719,7,-173.319319601914,360.638639203828,4.4551187493139,0.0023992459483206
"30",0.105281232705032,1.70384172644503,"+",NA,-0.472925440252405,0.107643321054835,-0.245968695533813,NA,NA,NA,NA,7,-173.338110577844,360.676221155688,4.49270070117325,0.00235458272246789
"54",-0.0762575228965586,1.69114383064495,"+",NA,-0.514616253951365,NA,-0.295148259917547,0.0404104007053092,NA,NA,NA,7,-173.346803147278,360.693606294557,4.51008584004251,0.00233420404850133
"365",-0.869307873268653,1.85434118182027,NA,NA,-0.144472774542326,0.61320114877777,NA,0.111450594429544,-0.0404604825048168,NA,-0.840813799794882,7,-173.355206147222,360.710412294443,4.52689183992885,0.00231467191121953
"314",-1.56566663376741,1.95331741827796,"+",NA,NA,0.735098933636294,-0.200020980597292,0.250835099413541,NA,NA,-0.868054836322003,8,-172.35628745397,360.712574907939,4.52905445342469,0.00231217039356041
"392",0.067068067462862,1.84066629505561,"+",-0.223127236052601,-0.430396300776373,NA,NA,NA,NA,0.137602417347425,-0.737197795199271,8,-172.360814397936,360.721628795871,4.53810834135686,0.00230172698394871
"328",0.0644530238109052,1.81658981661579,"+",-0.229592211829979,-0.420299762656115,NA,NA,NA,-0.118350373011325,NA,-0.798062595934936,8,-172.371565902445,360.74313180489,4.55961135037552,0.00227711251430061
"377",-1.30851480203407,1.9218861364971,NA,NA,NA,0.773658650625984,-0.120643566730602,0.182207721869306,0.0522848073859461,NA,-0.816001559326659,7,-173.3843250713,360.768650142599,4.58512968808475,0.00224824301827008
"40",0.482908944520883,1.77189471120814,"+",-0.303463683974385,-0.432162174708668,NA,NA,-0.0728300045436225,NA,NA,NA,7,-173.396806922282,360.793613844565,4.61009339005028,0.00222035519185785
"345",-0.252014033575406,1.97130472980939,NA,NA,NA,0.380079495445657,0.0161041134085436,NA,-0.28043289945751,NA,-0.926490874467118,6,-174.398343645592,360.796687291185,4.6131668366703,0.00221694574064056
"457",-0.249595604665938,1.96152024111835,NA,NA,NA,0.379457238062414,NA,NA,-0.261489009740602,-0.03638573656729,-0.912043921935506,6,-174.400393390478,360.800786780956,4.61726632644121,0.00221240622146484
