"","p(Int)","psi(Int)","p(LAND)","p(MGVF)","p(OUTa)","p(RAIN)","p(SEDf)","p(TEMP)","psi(PDEM)","psi(Ppre)","psi(Ptem)","df","logLik","AIC","delta","weight"
"102",0.225223106440348,2.408556036276,"+",NA,0.185359759255251,NA,NA,-0.181582914217031,0.689149056561375,NA,NA,8,-260.561797844102,537.123595688203,8.21517896150078,0.000895122159814826
"56",0.259187514644876,2.09438123928304,"+",-0.0547619263961159,0.197604838083123,NA,0.225782324252215,-0.193193620714946,NA,NA,NA,9,-259.580427646504,537.160855293009,8.25243856630652,0.000878600585525078
"98",0.20442528999886,2.21618059540997,"+",NA,NA,NA,NA,-0.187539067593778,0.701251216300313,NA,NA,7,-261.583063792146,537.166127584292,8.2577108575897,0.000876287516553704
"230",0.261931905133422,3.5702095597141,"+",NA,0.192163823461931,NA,NA,-0.189488008660742,-1.68268621185463,3.65918828178614,NA,9,-259.599917033968,537.199834067936,8.29141734123323,0.000861642981699904
"491",0.138760517607126,3.88445616903544,NA,-0.00607088029323047,NA,-0.0223400847418441,NA,-0.154977649280597,-0.0428349800268518,1.969838962634,2.16451461790212,8,-260.601678943829,537.203357887657,8.2949411609552,0.000860126181059185
"235",0.224093505334886,3.38869422422559,NA,-0.0555374154402715,NA,-0.0129078581678393,NA,-0.171398828671637,-1.23238003873125,3.17290478537384,NA,7,-261.610841740151,537.221683480302,8.31326675359969,0.00085228101675986
"17",-0.811156829637119,1.4246527273925,NA,NA,NA,NA,0.230171858327242,NA,NA,NA,NA,3,-265.654263105444,537.308526210887,8.40010948418478,0.00081606575924891
"498",0.17027072873329,4.1058990034437,"+",NA,NA,NA,0.230836526047711,-0.195404276029178,-2.22943165827234,4.83907265326804,1.14166539099764,10,-258.676629062837,537.353258125674,8.44484139897145,0.000798016266748472
"226",0.239086581940448,3.27854912891982,"+",NA,NA,NA,NA,-0.195797466671784,-1.23845102963303,3.16173134630767,NA,8,-260.708793547612,537.417587095224,8.50917036852127,0.000772756889754957
"374",0.16090674832892,2.35428933262959,"+",NA,0.209357409359055,NA,0.250264906538319,-0.180259958171427,0.703657465362656,NA,-1.01080634345698,10,-258.715731483679,537.431462967359,8.52304624065653,0.000767414107231004
"308",0.352819511497332,1.82367360617213,"+",-0.136249515632102,NA,NA,0.253439327514616,-0.214435194761841,NA,NA,-0.400370175577007,9,-259.719192743921,537.438385487842,8.52996876113934,0.000764762478928039
"354",0.153641668238677,4.07867338239972,"+",NA,NA,NA,NA,-0.178226740199979,1.77894416370172,NA,2.18924649572513,8,-260.750465958012,537.500931916024,8.59251518932126,0.000741216004202109
"312",0.32412768448678,2.09797287951445,"+",-0.10825309869077,0.187926091178054,NA,0.259873424327283,-0.201754238659091,NA,NA,-0.602210631346977,10,-258.783863988602,537.567727977204,8.65931125050167,0.000716869672197546
"239",0.228568620097228,3.59437144859503,NA,-0.0225983855075882,0.157886868544753,-0.0427599239974546,NA,-0.17453707608641,-1.57563211748827,3.54219168602538,NA,8,-260.787492594678,537.574985189356,8.66656846265346,0.000714273148279607
"495",0.156323042273678,4.1243300178622,NA,0.0391035971383873,0.159098884031957,-0.0684226679712531,NA,-0.16022955355171,0.195267919685655,1.75893621684977,2.34238350890484,9,-259.810146710528,537.620293421055,8.71187669435301,0.000698273831066495
"379",0.194188706638061,3.51491939531715,NA,-0.0538915499900459,NA,-0.0310100293497618,0.138365673010039,-0.169073275451165,1.47308265724135,NA,1.51121492154385,8,-260.838810342312,537.677620684624,8.76920395792126,0.000678542898086107
"174",0.231546465346064,3.43683434888418,"+",NA,0.181591354261381,0.0264832923182638,NA,-0.186968879600842,NA,2.1689114694808,NA,9,-259.863333040157,537.726666080313,8.81824935361112,0.000662105563244463
"170",0.207698133827859,3.23433775498532,"+",NA,NA,0.0297639913186666,NA,-0.192604533254547,NA,2.09646992550218,NA,8,-260.869349288898,537.738698577797,8.83028185109424,0.000658134130026773
"60",0.329913070645789,1.61399690463298,"+",-0.173374826033616,NA,0.1014925286005,0.22610522788401,-0.212701995015677,NA,NA,NA,9,-259.872766698891,537.745533397783,8.83711667108048,0.00065588885457255
"168",0.246315779391908,3.45842919829574,"+",0.00668842289046165,0.182217720824913,NA,NA,-0.188328622476643,NA,2.17755436793112,NA,9,-259.875674692507,537.751349385013,8.84293265831081,0.000653984304523026
"164",0.26223959489299,3.27781008210671,"+",-0.0164815382480014,NA,NA,NA,-0.199407933391022,NA,2.10770341587484,NA,8,-260.881041408191,537.762082816381,8.85366608967911,0.000650483957782937
"3",-0.80335649964383,1.43376673126179,NA,0.163589451295278,NA,NA,NA,NA,NA,NA,NA,3,-265.91206186474,537.824123729481,8.91570700277839,0.000630615407401041
"248",0.281185971271635,3.46905712114678,"+",-0.0485995818601795,0.201798323697057,NA,0.258055471206294,-0.20247223133594,-1.68206848085441,3.69172850741404,NA,11,-257.917189314442,537.834378628884,8.92596190218126,0.00062739023414149
"254",0.228785912571039,3.45380845130518,"+",NA,0.206440537439491,-0.0259994410634453,0.254402355549327,-0.194486130227971,-1.65596763760279,3.66601756003251,NA,11,-257.951346143133,537.902692286266,8.99427555956413,0.000606322426399584
"318",0.191699634727555,2.02398367435832,"+",NA,0.199186709578125,-0.0436038616844756,0.247925535123496,-0.181467850481471,NA,NA,-0.531421182393226,10,-258.954523239317,537.909046478634,9.00062975193146,0.000604399138585584
"44",0.290742121093784,1.58467253716845,"+",-0.11520358012916,NA,0.0842526070109837,NA,-0.195324713341293,NA,NA,NA,8,-260.963331594011,537.926663188022,9.01824646131968,0.00059909875469684
"21",-0.820474331486982,1.4483676183196,NA,NA,0.150982798877418,NA,0.246798398517651,NA,NA,NA,NA,4,-264.985632923002,537.971265846005,9.06284911930265,0.000585885935593776
"387",-0.877264325236918,3.67955470495305,NA,0.227889613413732,NA,NA,NA,NA,NA,2.12426214530138,2.11767250664675,5,-263.999863343811,537.999726687622,9.09130996091983,0.000577607574168032
"436",0.239118216750766,4.08231595852529,"+",-0.0479182915663212,NA,NA,0.237705609133871,-0.205615302260028,NA,2.92864868719984,0.985395214001019,10,-259.028727022349,538.057454044698,9.14903731799575,0.000561174002393844
"314",0.167090938499499,1.74279639339255,"+",NA,NA,-0.0388853896432651,0.230821281879048,-0.186414988716312,NA,NA,-0.308991043925563,9,-260.029606339644,538.059212679288,9.15079595258578,0.000560680769274013
"7",-0.813597928837388,1.46083544329791,NA,0.198772778687866,0.175784021640059,NA,NA,NA,NA,NA,NA,4,-265.035292042951,538.070584085901,9.16216735919909,0.000557501950244636
