"","cells","mean_DEM","mean_MGVF","mean_prec","mean_temp","max_DEM","min_DEM","relief","counting_colls$Coll_count","Maas_terr_outcrop","Maas_all_outcrop","Cret_outcrop"
"1",5886,579.575561523438,93,39.5,2.64166665077209,579.575561523438,579.575561523438,0,1,0.409999996423721,0.409999996423721,0.509999990463257
"2",6056,998.208353678385,90,48.0277773539225,1.3555554151535,1148.09118652344,912.286010742188,235.80517578125,3,0.790000021457672,0.790000021457672,0.790000021457672
"3",6557,690.39128112793,79,40.5624990463257,2.94791668653488,727.819458007812,678.025939941406,49.7935180664062,5,0.170000001788139,0.170000001788139,0.170000001788139
"4",6889,853.725158691406,68,38.5833320617676,3.30833339691162,853.725158691406,853.725158691406,0,1,0,0,0
"5",6890,842.11666690602,92,39.2107842389275,3.05147056018605,847.446411132812,790.733581542969,56.7128295898438,3,0.170000001788139,0.170000001788139,0.170000001788139
"6",6892,763.863739013672,84,34.7916660308838,2.86249995231628,825.144287109375,702.583190917969,122.561096191406,2,0,0,0
"7",7056,808.331909179688,83.7142857142857,34.4821423121861,3.32083332538605,865.885314941406,757.135559082031,108.749755859375,11,0.360000014305115,0.360000014305115,0.360000014305115
"8",7057,785.924258333965,82.5,33.4882690929672,3.42754851730124,894.114807128906,702.39892578125,191.715881347656,72,0.170000001788139,0.170000001788139,0.170000001788139
"9",7058,856.757385253906,80,32,3.19166660308838,856.757385253906,856.757385253906,0,2,0.0799999982118607,0.0799999982118607,0.0799999982118607
"10",7059,791.945251464844,92,31.5833339691162,2.61666679382324,791.945251464844,791.945251464844,0,1,0,0.280000001192093,0.280000001192093
"11",7222,821.946655273438,71,31.6666660308838,3.77500009536743,821.946655273438,821.946655273438,0,1,0.639999985694885,0.639999985694885,0.639999985694885
"12",7223,734.414627075195,62.59375,30.7994792461395,3.91484374552965,829.083312988281,684.660888671875,144.422424316406,15,0.209999993443489,0.209999993443489,0.209999993443489
"13",7389,914.874267578125,90.5,31.7083330154419,4.17083323001862,948.611450195312,881.137084960938,67.474365234375,2,0,0.00999999977648258,0.00999999977648258
"14",7391,674.606506347656,69,27.7291660308838,4.64583325386047,713.072570800781,642.892517089844,70.1800537109375,3,0,0.239999994635582,1
"15",7554,909.062316894531,92,32.4166679382324,5.28333330154419,909.062316894531,909.062316894531,0,1,0.920000016689301,0.920000016689301,0.920000016689301
"16",7566,809.149597167969,70,32.1666679382324,3.61666655540466,809.149597167969,809.149597167969,0,1,0,0.959999978542328,0.959999978542328
"17",7717,1890.90856933594,94,57.3333320617676,1.11666667461395,1890.90856933594,1890.90856933594,0,1,0,0,0.0900000035762787
"18",7718,1218.94827270508,96,43.2916660308838,4.70833343267441,1338.64196777344,1177.87963867188,160.762329101562,3,0.419999986886978,0.419999986886978,0.579999983310699
"19",7719,1131.80639648438,98,40.6666679382324,5.05000019073486,1131.80639648438,1131.80639648438,0,1,0.419999986886978,0.419999986886978,0.419999986886978
"20",7720,973.515462239583,60,34.4166679382324,5.17500019073486,975.273193359375,970,5.273193359375,2,0.930000007152557,0.990000009536743,0.990000009536743
"21",7721,977.734267776077,79.2972972972973,32.9121617497625,4.95112617595776,981.74853515625,912.090148925781,69.6583862304688,8,0.00999999977648258,0.419999986886978,1
"22",7729,933.974956311678,84.6315789473684,31.587719867104,3.97938597829718,934.536926269531,923.859497070312,10.6774291992188,3,0.340000003576279,0.569999992847443,0.569999992847443
"23",7731,850.759582519531,82,31.3333339691162,3.81666660308838,850.759582519531,850.759582519531,0,1,0.0299999993294477,0.740000009536743,0.740000009536743
"24",7735,698.682556152344,82,30.7083330154419,5.5625,700.921142578125,696.443969726562,4.4771728515625,2,0.560000002384186,0.829999983310699,0.829999983310699
"25",7886,1061.44721679687,87.6,37.516667175293,5.64166669845581,1156.99291992188,998.63525390625,158.357666015625,3,0.970000028610229,1,1
"26",7887,1275.78210449219,89,34,4.93333339691162,1275.78210449219,1275.78210449219,0,1,0.239999994635582,0.529999971389771,0.920000016689301
"27",7894,1001.21126403809,83.55,34.3333320617676,3.51250001192093,1028.31433105469,976.752624511719,51.5617065429688,4,0.0500000007450581,0.990000009536743,1
"28",7896,967.649410385683,81.9638554216867,30.4337349627391,3.80230944127922,969.831909179688,926.06298828125,43.7689208984375,7,0.100000001490116,0.850000023841858,0.850000023841858
"29",7898,918.549499511719,95,30.1666660308838,3.90000009536743,918.549499511719,918.549499511719,0,1,0.140000000596046,0.839999973773956,0.839999973773956
"30",7899,874.668408203125,69.6,29.6833339691162,4.72333316802978,885.0947265625,872.061828613281,13.0328979492188,3,0.150000005960464,0.680000007152557,0.680000007152557
"31",7900,840.872497558594,94.0476190476191,32.1746043250674,4.95158708663214,908.233337402344,837.504455566406,70.7288818359375,2,0.0599999986588955,0.100000001490116,0.100000001490116
"32",8052,1325.63525390625,94,39.3333320617676,4.53333330154419,1325.63525390625,1325.63525390625,0,1,0.0500000007450581,0.0700000002980232,0.109999999403954
"33",8053,1302.37801513672,80.5,30.8583337783813,5.09583315849304,1319.11682128906,1252.09301757812,67.0238037109375,3,0.280000001192093,0.409999996423721,0.720000028610229
"34",8054,1151.56665039062,65,27.8333339691162,6.05833339691162,1151.56665039062,1151.56665039062,0,1,0,0,0.810000002384186
"35",8057,851.823791503906,52,25.3333339691162,5.67499971389771,851.823791503906,851.823791503906,0,1,0,0,0.990000009536743
"36",8064,755.442138671875,56,26.75,5.11666679382324,755.442138671875,755.442138671875,0,1,0,0.509999990463257,0.970000028610229
"37",8219,1350.79431152344,78,31.0833339691162,5.78333330154419,1350.79431152344,1350.79431152344,0,2,0.0700000002980232,0.0799999982118607,0.259999990463257
"38",8232,642.563903808594,86,24.5,7.35000038146973,642.563903808594,642.563903808594,0,1,0.0599999986588955,0.660000026226044,0.660000026226044
"39",8233,766.62548828125,77,25.8333339691162,6.36666679382324,766.62548828125,766.62548828125,0,1,0.319999992847443,0.449999988079071,0.449999988079071
"40",8234,638.800537109375,64,27.1666660308838,7.16666650772095,638.800537109375,638.800537109375,0,1,0.259999990463257,0.5,0.5
"41",8396,852.725616829527,63.3527607361963,26.7566462791771,6.69228015355537,920.926330566406,732.620666503906,188.3056640625,26,0.449999988079071,0.879999995231628,0.879999995231628
"42",8397,796.910374785633,67.5463414634146,26.846341621585,6.93939016388684,849.7041015625,713.642578125,136.0615234375,38,0.349999994039536,0.689999997615814,0.689999997615814
"43",8398,752.501303152117,62.2120075046904,25.6371166737397,6.74909333663855,800.976989746094,685.114318847656,115.862670898438,73,0.519999980926514,0.600000023841858,0.600000023841858
"44",8399,715.782836914062,73,26.5416660308838,6.88749980926514,788.656433105469,642.909240722656,145.747192382812,2,0.170000001788139,0.170000001788139,0.170000001788139
"45",8401,762.694580078125,70,30.6666660308838,6.54166650772095,762.694580078125,762.694580078125,0,1,0,0,0
"46",8560,864.67587890625,69,27.7833339691162,7.30833330154419,900.5732421875,855.701538085938,44.8717041015625,2,0.400000005960464,0.730000019073486,0.839999973773956
"47",8562,873.703614846254,67.8461538461538,26.4059835091615,6.85833313526251,1010.38061523438,850.570068359375,159.810546875,16,0.219999998807907,0.25,0.25
"48",8563,994.890991210938,65,26.3333339691162,6.65833330154419,994.890991210938,994.890991210938,0,1,0.119999997317791,0.150000005960464,0.150000005960464
"49",8564,763.627258300781,44,25.75,6.875,763.627258300781,763.627258300781,0,1,0.0199999995529652,0.0199999995529652,0.0199999995529652
"50",8567,689.565391903832,67.7142857142857,28.5833328792027,12.0281742186773,817.486633300781,624.63525390625,192.851379394531,10,0.100000001490116,0.119999997317791,0.119999997317791
"51",8568,741.872497558594,99,30.5833339691162,7.54166650772095,741.872497558594,741.872497558594,0,3,0,0,0
"52",8721,2324.02368164062,83,45.75,1.57500004768372,2324.02368164062,2324.02368164062,0,1,0,0,0
"53",8735,819.732950846354,82,31.25,7.63611110051473,855.843505859375,801.677673339844,54.1658325195312,2,0,0,0
"54",8740,672.374145507812,89,36.6666679382324,5.39166641235352,672.374145507812,672.374145507812,0,2,0,0,0
"55",8742,539.283142089844,85,34.0833320617676,5.26666688919067,539.283142089844,539.283142089844,0,1,0.239999994635582,0.239999994635582,0.239999994635582
"56",8887,1804.19287109375,97,38.9166679382324,4.64166641235352,1804.19287109375,1804.19287109375,0,2,0,0,0.0500000007450581
"57",8889,1307.4013671875,73,30,7.01666688919067,1307.4013671875,1307.4013671875,0,1,0.0700000002980232,0.170000001788139,0.430000007152557
"58",8894,872.472290039062,64,28.3333339691162,7.93333339691162,872.472290039062,872.472290039062,0,5,0.319999992847443,0.610000014305115,0.660000026226044
"59",8895,839.240112304688,63,26.1666669845581,7.72499990463257,890.317077636719,788.163146972656,102.153930664062,2,0.310000002384186,0.400000005960464,0.610000014305115
"60",8898,857.993591308594,67,29.3333339691162,8.36666679382324,857.993591308594,857.993591308594,0,1,0.0599999986588955,0.0599999986588955,0.0599999986588955
"61",8900,867.574654775123,69.1369863013699,30.4440638398471,7.5896118797668,959.755065917969,852.840515136719,106.91455078125,27,0.28999999165535,0.490000009536743,0.490000009536743
"62",8901,889.593590966341,68.9289719626168,31.7509345830044,7.38006234391827,984.246337890625,818.463195800781,165.783142089844,78,0.209999993443489,0.259999990463257,0.259999990463257
"63",8902,887.660008021763,90.1020408163265,33.3010203303123,6.65459190096174,993.362609863281,858.468322753906,134.894287109375,6,0,0,0
"64",8907,500.475246853299,82.4444444444444,31.62963019477,6.75000015894572,540.809448242188,495.433471679688,45.3759765625,2,0.639999985694885,0.639999985694885,0.639999985694885
"65",9053,1686.38244628906,96.6666666666667,38.5555559794108,5.40833330154419,1708.42687988281,1642.29357910156,66.13330078125,3,0,0,0.0500000007450581
"66",9059,914.174865722656,63,32.5833320617676,8.35833358764648,914.174865722656,914.174865722656,0,1,0.150000005960464,0.28999999165535,0.449999988079071
"67",9064,934.075861313764,74.5882352941177,29.8186279745663,8.07720562990974,1013.01080322266,925.415771484375,87.5950317382812,3,0.159999996423721,0.159999996423721,0.159999996423721
"68",9065,969.419615154025,65.0506329113924,31.8185651996468,8.20875536640988,1169.53894042969,879.431762695312,290.107177734375,16,0.469999998807907,0.720000028610229,0.720000028610229
"69",9066,1059.30163574219,58,30.1666660308838,7.55000019073486,1059.30163574219,1059.30163574219,0,1,0.28999999165535,0.409999996423721,0.409999996423721
"70",9067,919.552876658254,70.987012987013,30.7224028574956,7.48576833675434,972.476379394531,876.815063476562,95.6613159179688,21,0.759999990463257,0.759999990463257,0.759999990463257
"71",9068,879.365138841712,87.2173913043478,32.7355069699495,7.11557966729869,883.144104003906,865.760864257812,17.3832397460938,2,0.219999998807907,0.219999998807907,0.219999998807907
"72",9070,700.965087890625,74,35.6666679382324,7.15833330154419,700.965087890625,700.965087890625,0,1,0.129999995231628,0.129999995231628,0.129999995231628
"73",9071,714.024345846737,79.5882352941177,36.034314997056,7.13333331837374,715.388793945312,692.193176269531,23.1956176757812,2,0.569999992847443,0.569999992847443,0.569999992847443
"74",9072,608.838206898082,88.3636363636364,35.0681818181818,7.16287886012684,639.159973144531,602.566284179688,36.5936889648438,3,0.860000014305115,0.870000004768372,0.870000004768372
"75",9222,1340.61340332031,43,28,7.16666650772095,1340.61340332031,1340.61340332031,0,1,0.0399999991059303,0.0599999986588955,0.0599999986588955
"76",9223,1422.05798339844,39,22.9166660308838,6.78333330154419,1422.05798339844,1422.05798339844,0,1,0.00999999977648258,0.0500000007450581,0.129999995231628
"77",9229,1095.69262695312,66,29.1666660308838,7.55000019073486,1095.69262695312,1095.69262695312,0,1,0,0,0
"78",9230,958.540405273438,87.5,28.7916669845581,7.83750009536743,972.844482421875,944.236328125,28.608154296875,2,0.419999986886978,0.419999986886978,0.419999986886978
"79",9231,1213.14709472656,84,31.6666660308838,7.375,1213.14709472656,1213.14709472656,0,1,0.170000001788139,0.75,0.75
"80",9232,1101.75574840199,77.3636363636364,30.7803036082875,7.48030294071544,1108.31616210938,1036.15161132812,72.16455078125,3,0.0700000002980232,0.660000026226044,0.660000026226044
"81",9233,1071.55244584517,70.9090909090909,34.4204546321522,7.29090898687189,1097.47204589844,1033.23706054688,64.2349853515625,7,0.379999995231628,0.850000023841858,0.850000023841858
"82",9234,938.649704755363,80.7966101694915,39.3559317184707,7.30275418394703,993.646423339844,899.423522949219,94.222900390625,12,0.639999985694885,0.759999990463257,0.759999990463257
"83",9235,850.832275390625,80,33.5,7.27500009536743,850.832275390625,850.832275390625,0,1,0.850000023841858,0.850000023841858,0.850000023841858
"84",9236,759.781901041667,82.3333333333333,33.3611119588216,7.38888883590698,763.618225097656,753.727478027344,9.8907470703125,3,0.720000028610229,0.720000028610229,0.720000028610229
"85",9237,757.509033203125,94,35.0833320617676,7.40000009536743,757.509033203125,757.509033203125,0,1,0.879999995231628,0.879999995231628,0.879999995231628
"86",9385,2191.93115234375,84,51.1666679382324,2.35833334922791,2191.93115234375,2191.93115234375,0,1,0,0,0.0199999995529652
"87",9389,1456.54541015625,21,22,6.80833339691162,1456.54541015625,1456.54541015625,0,1,0.0199999995529652,0.0199999995529652,0.109999999403954
"88",9391,1340.9287109375,15,20.0833339691162,7.48333311080933,1340.9287109375,1340.9287109375,0,1,0,0,0
"89",9400,891.021636962891,67.5,45.0416679382324,7.58749985694885,932.484008789062,849.559265136719,82.9247436523438,2,0.0700000002980232,0.75,0.75
"90",9403,762,86,37.5833320617676,7.24166679382324,762,762,0,1,0.469999998807907,0.720000028610229,0.720000028610229
"91",9405,494,0,33.25,8.79166698455811,494,494,0,1,0,0.639999985694885,0.639999985694885
"92",9551,2498.16870117188,94,54.6666679382324,0.850000023841858,2498.16870117188,2498.16870117188,0,1,0.00999999977648258,0.00999999977648258,0.0399999991059303
"93",9552,2750.03572591146,92,52.4444440205892,-0.127777790029844,2891.72583007812,2679.19067382812,212.53515625,2,0.0900000035762787,0.0900000035762787,0.100000001490116
"94",9554,2073.63220214844,72.8333333333333,31.6805550257365,4.16527764002482,2120.92407226562,2064.173828125,56.750244140625,2,0.00999999977648258,0.00999999977648258,0.0299999993294477
"95",9555,1844.75329589844,48.3333333333333,25.4166660308838,5.59166653951009,1912.79821777344,1708.66345214844,204.134765625,2,0.0500000007450581,0.0500000007450581,0.189999997615814
"96",9557,1739.20861816406,36,28.5833339691162,6.31666660308838,1739.20861816406,1739.20861816406,0,1,0.0199999995529652,0.0199999995529652,0.0599999986588955
"97",9718,2422.69719587054,84.4285714285714,46.7142862592425,0.945238070828574,2526.46557617188,2077.2861328125,449.179443359375,3,0.159999996423721,0.159999996423721,0.230000004172325
"98",9725,1649.04541015625,61,27.4166660308838,6.75833320617676,1649.04541015625,1649.04541015625,0,1,0.0199999995529652,0.0199999995529652,0.0399999991059303
"99",9726,1408.24633789062,41,27.0833339691162,7.80000019073486,1408.24633789062,1408.24633789062,0,1,0.100000001490116,0.100000001490116,0.140000000596046
"100",9729,1305.58984375,65,29.25,7.40833330154419,1305.58984375,1305.58984375,0,1,0.519999980926514,0.550000011920929,0.550000011920929
"101",9730,1161.91040039062,56,30.4166660308838,7.86666679382324,1161.91040039062,1161.91040039062,0,2,0.189999997615814,0.479999989271164,0.479999989271164
"102",9887,1869.1806640625,24,21.25,6.15000009536743,1869.1806640625,1869.1806640625,0,1,0,0,0.0500000007450581
"103",9894,1329.96472167969,51,26.3333339691162,7.90000009536743,1329.96472167969,1329.96472167969,0,1,0,0,0
"104",9895,1316.91830155443,56.8330464716007,30.5011475082109,8.19093515294349,1370.53967285156,1206.62365722656,163.916015625,74,0.340000003576279,0.370000004768372,0.370000004768372
"105",9896,1248.18579378995,66.8939393939394,30.4867427276843,8.23005032539368,1343.37585449219,1160.80200195312,182.573852539062,24,0.28999999165535,0.620000004768372,0.620000004768372
"106",10059,1575.95904541016,43,25.3750004768372,7.78958332538605,1590.22021484375,1571.20532226562,19.014892578125,2,0.0900000035762787,0.0900000035762787,0.100000001490116
"107",10060,1500.9033314098,88.2727272727273,25.7045454545455,8.17575801502575,1514.58166503906,1439.35083007812,75.2308349609375,4,0,0,0
"108",10062,1388.94010997954,49.1428571428571,31.7162692206246,7.98888876324608,1524.54931640625,1385.63256835938,138.916748046875,17,0,0.0199999995529652,0.0199999995529652
"109",10223,1958.62951660156,35.8,25.6833332061768,5.97166662216187,1974.45812988281,1939.87609863281,34.58203125,3,0.0599999986588955,0.0599999986588955,0.100000001490116
"110",10228,1330.72009277344,59,28,8.83333301544189,1330.72009277344,1330.72009277344,0,1,0,0,0
"111",10381,2210.59130859375,28,22.4166660308838,3.57499980926514,2210.59130859375,2210.59130859375,0,1,0.0799999982118607,0.0799999982118607,0.109999999403954
"112",10385,2061.71640014648,25.125,16.3541672229767,5.43541693687439,2073.59448242188,2060.01953125,13.574951171875,2,0.230000004172325,0.230000004172325,0.389999985694885
"113",10387,2193.00317382812,39,19.75,4.96666669845581,2193.00317382812,2193.00317382812,0,1,0.0299999993294477,0.0299999993294477,0.0500000007450581
"114",10389,1975.10094197591,25.1269841269841,23.4560185084267,6.39150116557167,2140.43383789062,1945.89892578125,194.534912109375,43,0.239999994635582,0.239999994635582,0.430000007152557
"115",10394,1312.70735677083,70.3333333333333,30.888888253106,8.96018505096436,1424.00268554688,1280.90869140625,143.093994140625,4,0.189999997615814,0.189999997615814,0.189999997615814
"116",10725,1683.3010160006,69,30.8076921609732,8.7794871697059,1813.98181152344,1606.51452636719,207.46728515625,3,0.529999971389771,0.529999971389771,0.529999971389771
"117",10726,1545.98505859375,59.6,29.3999996185303,9.19500007629395,1572.68469238281,1489.62377929688,83.0609130859375,4,0.46000000834465,0.46000000834465,0.46000000834465
"118",10887,2234.44921875,95,40,4.10833311080933,2234.44921875,2234.44921875,0,1,0,0.0199999995529652,0.170000001788139
"119",10892,1389.44116210938,90,29.25,9.73333358764648,1389.44116210938,1389.44116210938,0,1,0.170000001788139,0.170000001788139,0.170000001788139
"120",11056,1695.11354282924,63.2571428571429,38.0619047437395,10.00011914117,1907.05114746094,1582.65625,324.394897460938,30,0.259999990463257,0.259999990463257,0.280000001192093
"121",11057,1564.91533551897,45,34.4880954197475,10.3095237186977,1643.97717285156,1515.71801757812,128.259155273438,7,0.310000002384186,0.310000002384186,0.310000002384186
"122",11058,1532.53430175781,61.3333333333333,31.3611113230387,9.47777811686198,1594.50793457031,1501.54748535156,92.96044921875,2,0.330000013113022,0.330000013113022,0.330000013113022
"123",11210,2331.45567996003,44.8372093023256,27.2713176816009,6.27790696121926,2743.03564453125,1997.36462402344,745.671020507812,20,0.25,0.25,0.680000007152557
"124",11222,2936.04931640625,84,38.4166679382324,3.36666679382324,2936.04931640625,2936.04931640625,0,1,0.00999999977648258,0.00999999977648258,0.0199999995529652
"125",11223,1904.45825195312,76,32.5,9.07499980926514,1904.45825195312,1904.45825195312,0,9,0,0.00999999977648258,0.00999999977648258
"126",11377,1797.45825195312,9,15.9166669845581,9.44999980926514,1797.45825195312,1797.45825195312,0,3,0,0,0.00999999977648258
"127",11378,1328.83129882812,15,13.8333330154419,11.4083337783813,1328.83129882812,1328.83129882812,0,2,0,0,0.0900000035762787
"128",11389,1959.48033447266,65.3,33.5333333969116,8.50166654586792,2007.42456054688,1677.81896972656,329.605590820312,7,0.0799999982118607,0.0799999982118607,0.180000007152557
"129",11390,1849.45983886719,56,31.1666660308838,8.84166717529297,1849.45983886719,1849.45983886719,0,1,0.0399999991059303,0.0399999991059303,0.0399999991059303
"130",11542,1647.65026855469,11,15.25,11.75,1647.65026855469,1647.65026855469,0,1,0,0,0.0700000002980232
"131",11707,2333.91748046875,74,28.0833339691162,6.65000009536743,2333.91748046875,2333.91748046875,0,1,0.0299999993294477,0.0299999993294477,0.0299999993294477
"132",11880,1880.67443847656,35.4,28.7166660308838,10.0683332443237,1933.58349609375,1845.40173339844,88.1817626953125,3,0,0,0.620000004768372
"133",11882,2407.53125,88,52.5833320617676,5.49166679382324,2407.53125,2407.53125,0,1,0,0,0.310000002384186
"134",11887,1920.22814941406,61.8571428571429,30.9880946023124,9.30833339691162,1934.02770996094,1917.92822265625,16.0994873046875,3,0.439999997615814,0.569999992847443,0.569999992847443
