"","p(Int)","psi(Int)","p(LAND)","p(MGVF)","p(OUTa)","p(RAIN)","p(SEDf)","p(TEMP)","psi(PDEM)","psi(Ppre)","psi(Ptem)","df","logLik","AIC","delta","weight"
"69",-0.337339206842674,4.19322257365669,NA,NA,0.22276615712006,NA,NA,NA,-2.15402079350458,NA,NA,4,-194.59200395877,397.18400791754,6.24370012449845,0.00260570736177891
"365",-0.270905442712934,4.88803514799255,NA,NA,0.257237353406774,0.310392581753301,NA,-0.0109598778385578,-3.43994715945253,NA,-1.05397468963752,7,-191.606852871771,397.213705743543,6.27339795050136,0.00256730128974545
"508",0.390812094031156,66.1624845660818,"+",0.0150265839455563,NA,0.449238049452963,0.16944580628159,-0.103259966630055,-81.4707570014448,39.6702983631394,-29.661053148734,11,-187.610243695618,397.220487391236,6.28017959819465,0.00255861076565556
"414",-0.381106536058656,115.082518363613,"+",NA,0.335007606893319,0.661539735165662,0.0908835811229419,NA,NA,54.906698862797,74.1092518327156,9,-189.622977270555,397.245954541111,6.30564674806953,0.00252623705768573
"256",0.351940240753604,36.2312930886583,"+",-0.156954883948737,0.305445169241582,0.525381235704422,0.157157170920793,-0.123946731140482,-24.8708219804687,19.0426193398502,NA,11,-187.625535077974,397.251070155948,6.31076236290625,0.0025197836865577
"202",-0.172831396600766,6.46890384791724,"+",NA,NA,0.572949318985433,NA,NA,-4.75281190492399,3.23452420962477,NA,7,-191.645747680017,397.291495360033,6.35118756699211,0.0024693635790311
"295",0.402457201643724,5.3000863812376,NA,-0.0742745045923446,0.220768643044777,NA,NA,-0.126257907586328,NA,NA,2.40393972962024,6,-192.654654217855,397.309308435709,6.3690006426682,0.00244746775162913
"482",0.745042711971252,106.039415686885,"+",NA,NA,NA,NA,-0.177785145245475,-130.076539431123,65.8959406646222,-45.628236117163,8,-190.663162357607,397.326324715213,6.3860169221719,0.00242673268745343
"370",0.909378546027459,154.245241310681,"+",NA,NA,NA,0.205545655803099,-0.199891193242623,-110.160594443344,NA,-40.3779711188519,8,-190.664382225912,397.328764451824,6.3884566587825,0.0024237741980132
"125",-0.126967807753039,4.40172201445036,NA,NA,0.243721640907072,0.256441706511928,0.0564051695688426,-0.0338488623226218,-2.23044810554296,NA,NA,7,-191.675317670921,397.350635341843,6.41032754880143,0.0023974135439888
"302",0.0532493716809746,5.50015378620503,"+",NA,0.281272287398748,0.421720963690382,NA,-0.0825214510908522,NA,NA,2.34234479523456,8,-190.676886759669,397.353773519338,6.41346572629669,0.00239365473909394
"374",0.71069833628575,68.6197852508649,"+",NA,0.220842467735283,NA,0.182758396029139,-0.192895683131487,-52.3048889418558,NA,-21.3872645193002,9,-189.69759254814,397.395185096281,6.45487730323947,0.00234460182257364
"486",0.554117922862354,47.2479342526886,"+",NA,0.220910479924111,NA,NA,-0.171102044508212,-57.2797092005394,29.3769457495198,-20.0650072556968,9,-189.700691014586,397.401382029172,6.46107423613074,0.00233734839555118
"142",-0.417962363728933,35.5077692433802,"+",NA,0.347159563842896,0.57990403173206,NA,NA,NA,-11.5692376796315,NA,7,-191.712106238287,397.424212476574,6.48390468353261,0.00231081874975301
