"","p(Int)","psi(Int)","p(LAND)","p(MGVF)","p(OUTa)","p(RAIN)","p(SEDf)","p(TEMP)","psi(PDEM)","psi(Ppre)","psi(Ptem)","df","logLik","AIC","delta","weight"
"174",-1.22329576653014,2.28129105283069,"+",NA,0.469440575336535,0.488017391921426,NA,-0.0293752075319328,NA,0.551930613510057,NA,8,-131.701240692973,279.402481385946,6.98390489385548,0.00230519309001723
"3",-1.20156483915041,1.14370291866846,NA,0.325841429830285,NA,NA,NA,NA,NA,NA,NA,3,-136.705398414361,279.410796828722,6.9922203366313,0.0022956286363485
"72",-1.38508016288244,2.03419109864843,"+",0.333109804441829,0.32344070265998,NA,NA,NA,0.440065709054982,NA,NA,7,-132.713174908407,279.426349816813,7.00777332472251,0.00227784592710894
"424",-1.04106902294566,3.46318630540892,"+",0.322979045859327,0.339280411352861,NA,NA,-0.0685249364946219,NA,-3.00606882933122,-3.55054041257819,9,-130.721173664104,279.442347328207,7.0237708361164,0.00225969866852189
"480",-1.29385799205062,3.36613840261053,"+",0.313274446418018,0.417211728463415,0.40937465793951,0.266037975190165,NA,1.15039451733935,-3.20434733204083,-3.48922965155145,11,-128.725754052502,279.451508105005,7.03293161291413,0.00224937203899705
"166",-0.703283162652299,2.25882543816942,"+",NA,0.362153027660621,NA,NA,-0.121000623224271,NA,0.537979317118393,NA,7,-132.734275818072,279.468551636144,7.04997514405295,0.00223028486153804
"205",-1.48496364709056,2.01847211611254,NA,NA,0.508807019738114,0.198109673709808,NA,NA,1.20300819755065,-1.35860066757668,NA,6,-133.740409842951,279.480819685901,7.0622431938105,0.00221664611169062
"436",-0.481895025985541,3.1817133355609,"+",0.454173879640196,NA,NA,0.342983954132832,-0.106362723919725,NA,-2.91594078410999,-3.55858770115851,9,-130.769233757177,279.538467514354,7.11989102226369,0.00215366572530052
"477",-1.44371412235848,3.16018391228885,NA,NA,0.546581445436094,0.213410703785858,0.153548672687269,NA,0.943306624125601,-3.05586384882408,-3.29132450830834,8,-131.783885504636,279.567771009271,7.14919451718032,0.00212234080180235
"36",-0.711848092323964,1.8207771199859,"+",0.342725841533374,NA,NA,NA,-0.0860404936506958,NA,NA,NA,6,-133.784381162102,279.568762324205,7.15018583211383,0.0021212891083983
"463",-1.47246202108372,3.55367096027898,NA,0.189955568104009,0.465923279207003,0.117497584502128,NA,NA,1.07139464667665,-3.48349641574237,-3.62785430005695,8,-131.788122783233,279.576245566466,7.15766907437541,0.00211336687847967
"229",-1.10624616438126,2.0307478963982,NA,NA,0.446035104465078,NA,NA,-0.0631455351395195,1.20414653191867,-1.37144855496959,NA,6,-133.791107418586,279.582214837173,7.16363834508172,0.00210706865260917
"260",-1.12150211847481,1.91988106249758,"+",0.400926982206235,NA,NA,NA,NA,NA,NA,-1.03935763308628,6,-133.792255589136,279.584511178271,7.16593468618055,0.00210465076677493
"34",-0.402538935556639,1.72980047115195,"+",NA,NA,NA,NA,-0.118949903143734,NA,NA,NA,5,-134.79659169796,279.593183395919,7.17460690382842,0.00209554452910041
"501",-1.01014268198516,3.20998454955768,NA,NA,0.486507521731305,NA,0.186505890575866,-0.072175238137167,0.986101129658569,-3.11398968217225,-3.314189726743,8,-131.797697034305,279.59539406861,7.17681757651911,0.00209322952723266
"296",-0.916777134213211,2.29301727929974,"+",0.23478772095246,0.324453449552244,NA,NA,-0.0850930792951344,NA,NA,-1.1285210276306,8,-131.799536624307,279.599073248614,7.18049675652281,0.00208938238279193
"472",-1.30415240770769,3.46223573366027,"+",0.463971053624132,0.332606202766596,NA,0.258472070931698,NA,1.19829258969491,-3.42872240542438,-3.65371469669305,10,-129.805583688412,279.611167376825,7.19259088473399,0.00207678587790305
"456",-1.39416542615828,3.51410296348377,"+",0.398621972992802,0.339164106222369,NA,NA,NA,1.40163202462742,-3.33680274402039,-3.41562585025467,9,-130.810903803773,279.621807607545,7.20323111545429,0.0020657664756905
"406",-1.19730568818493,2.56435499131812,"+",NA,0.406555518566221,NA,0.20503204137881,NA,NA,-2.06634811742821,-2.75951729814674,8,-131.827165798946,279.654331597893,7.23575510580213,0.00203244466512673
"151",-1.42106109757935,1.70650252950148,NA,0.263510612934961,0.38807127720196,NA,0.115768190779052,NA,NA,-0.684854206630032,NA,6,-133.828687641297,279.657375282594,7.23879879050367,0.00202935395714141
"134",-1.30815904550074,2.00359422808307,"+",NA,0.383580914160045,NA,NA,NA,NA,0.387451336128176,NA,6,-133.83080385335,279.6616077067,7.24303121460918,0.00202506395471643
"448",-1.03635088337523,3.13243448848386,"+",0.290405970247826,0.399983703832445,0.328829424462245,0.288211604554961,-0.0471441027444008,NA,-2.72788105184097,-3.4376624661763,11,-128.845219602481,279.690439204962,7.2718627128711,0.00199608055143401
"136",-1.40800750496456,2.02781565078823,"+",0.337771168035231,0.331439472043461,NA,NA,NA,NA,0.0564127778769868,NA,7,-132.85066649231,279.70133298462,7.28275649252879,0.00198523767735884
"278",-1.2183123002505,2.08277625736508,"+",NA,0.382122750094207,NA,0.145282097038168,NA,NA,NA,-1.28565266872796,7,-132.855483392303,279.710966784605,7.29239029251431,0.00197569798033382
"464",-1.38704961514444,3.31266923454329,"+",0.270265050753428,0.417279340943862,0.378530804499909,NA,NA,1.3224609948814,-2.99371763045856,-3.12903720276211,10,-129.857033165437,279.714066330874,7.29548983878277,0.00197263846806986
"280",-1.30954998342629,2.11998796422317,"+",0.340443111236365,0.330369582226285,NA,0.168960156138295,NA,NA,NA,-1.21898895657204,8,-131.857456851973,279.714913703947,7.29633721185593,0.00197180286473885
"445",-1.21934781652315,3.06774376892397,NA,NA,0.522219668914833,0.127322648664895,0.169265834758144,-0.0384635481853904,NA,-2.77446376512491,-3.34604938507698,8,-131.868606919845,279.73721383969,7.31863734759946,0.0019499392458982
