"","p(Int)","psi(Int)","p(LAND)","p(MGVF)","p(OUTa)","p(RAIN)","p(SEDf)","p(TEMP)","psi(PDEM)","psi(Ppre)","psi(Ptem)","df","logLik","AIC","delta","weight"
"329",-0.199650997528058,3.00690714217616,NA,NA,NA,0.443123827981815,NA,NA,-1.22862639954274,NA,-0.66068990330979,5,-154.4279737515,318.855947503001,5.27409572181705,0.00187535824054789
"433",0.845078066079216,3.53948921644708,NA,NA,NA,NA,0.18881364542183,-0.168270937774378,NA,-0.96065076531769,-0.0637138773879488,6,-153.456212706956,318.912425413912,5.33057363272889,0.00182314083518959
"153",-0.230716385182751,3.44012329150527,NA,NA,NA,0.419063054383145,0.12208542104329,NA,NA,-0.834308876264855,NA,5,-154.463211332354,318.926422664707,5.34457088352372,0.00181042590086739
"75",-0.20296054667051,2.82714043213089,NA,0.0861282037697124,NA,0.373143159629447,NA,NA,-0.938808360400497,NA,NA,5,-154.477748307141,318.955496614281,5.3736448330979,0.00178429815450356
"270",-0.195698659353891,8.73696251440739,"+",NA,0.142973445263739,0.651352171959711,NA,NA,NA,NA,-0.257796254713035,7,-152.481402679401,318.962805358802,5.3809535776187,0.00177778956447211
"78",-0.196240908171669,8.53534478225733,"+",NA,0.143364780197719,0.65037774965545,NA,NA,-0.152469313556457,NA,NA,7,-152.481798989237,318.963597978474,5.38174619729062,0.00177708514857413
"142",-0.195722627766548,8.63375306749148,"+",NA,0.142800348424264,0.650826400549438,NA,NA,NA,0.959103307747313,NA,7,-152.481959245751,318.963918491502,5.38206671031821,0.00177680038192197
"426",0.386811090598318,53.9159143874673,"+",NA,NA,0.552656291640807,NA,-0.0822270216931223,NA,15.2293328289218,-35.689971337043,8,-151.492119138007,318.984238276015,5.40238649483143,0.00175883967539855
"106",0.445372472482087,7.66925945343075,"+",NA,NA,0.491281408477912,NA,-0.0926430215628921,-1.1849506545048,NA,NA,7,-152.510168854489,319.020337708977,5.43848592779369,0.00172737791005607
"170",0.446844440856044,8.17714006237203,"+",NA,NA,0.492386706260356,NA,-0.0928433227257436,NA,0.404517462071072,NA,7,-152.510349866682,319.020699733365,5.43884795218122,0.00172706526188853
"298",0.447015456478576,8.07252273868615,"+",NA,NA,0.492022020550434,NA,-0.092855962613745,NA,NA,-0.339164238137529,7,-152.510395699074,319.020791398148,5.43893961696477,0.00172698610817074
"481",0.77613489065178,5.45971425434739,NA,NA,NA,NA,NA,-0.157123603980079,-2.11358472122658,-2.77624348159948,0.652150885089404,6,-153.519920166457,319.039840332915,5.45798855173132,0.00171061556939831
"183",1.3879745603545,11.8166046188101,NA,-0.363613898293141,0.181537620396991,NA,0.287259757404384,-0.26734058754344,NA,2.37424465400209,NA,7,-152.539173567878,319.078347135756,5.49649535457235,0.00167799543311998
"119",1.38780515899843,10.8458869218998,NA,-0.363554344532749,0.181666710731762,NA,0.287431231915239,-0.26731812879494,1.17265305768222,NA,NA,7,-152.539846719935,319.079693439871,5.49784165868721,0.00167686626713465
"281",-0.223012854939644,2.90079951668103,NA,NA,NA,0.443527598111057,0.128099686584448,NA,NA,NA,-0.365152132773743,5,-154.542414943176,319.084829886352,5.50297810516821,0.00167256522559766
"311",1.387634595942,7.31935522114148,NA,-0.363312075136555,0.180845713084494,NA,0.287166477748535,-0.267202434966656,NA,NA,-0.398217429993361,7,-152.544602271167,319.089204542335,5.50735276115125,0.00166891077506007
"309",0.789785083064769,3.18132726357243,NA,NA,0.0840544634843178,NA,0.217026996015346,-0.164289770552018,NA,NA,-0.092134750033699,6,-153.54672804253,319.09345608506,5.51160430387642,0.00166536682048088
"227",1.00256758250573,4.42901193865291,NA,-0.128396108618713,NA,NA,NA,-0.192187228895889,-1.43046234528515,-1.98102673996733,NA,6,-153.547592936526,319.095185873053,5.51333409186896,0.00166392707741858
"27",-0.222113031118252,2.876671902169,NA,0.0679835935815433,NA,0.388245727944606,0.123137709895215,NA,NA,NA,NA,5,-154.54941622686,319.09883245372,5.51698067253614,0.00166089601935166
"182",1.61425519104227,7.86829349401192,"+",NA,-0.0157316572268852,NA,0.357345456372737,-0.293940488949062,NA,0.536287498214306,NA,8,-151.55055380081,319.10110760162,5.51925582043617,0.00165900770156056
"310",1.61794720238478,7.64111623803884,"+",NA,-0.0156571324189814,NA,0.358309980426086,-0.294599452678018,NA,NA,-0.543962269369462,8,-151.550836078538,319.101672157076,5.51982037589255,0.00165853946672476
"118",1.61664111038814,7.2422200293753,"+",NA,-0.0157183078145475,NA,0.357774631671135,-0.294338893317702,-1.00449116673338,NA,NA,8,-151.551310447768,319.102620895537,5.52076911435302,0.0016577528932125
"233",0.522500178384642,4.26071839568249,NA,NA,NA,0.131998033978365,NA,-0.117106033407209,-1.37241457230625,-1.85194580497857,NA,6,-153.555715122346,319.111430244692,5.52957846350887,0.00165046708876551
"352",-0.191363726972645,58.055388260728,"+",-0.0939054423616062,0.188868457004554,0.775762483153218,0.252463743403983,NA,-26.0312327217677,NA,-34.6523648276643,10,-149.580268222257,319.160536444513,5.57868466332957,0.00161043645455149
