"","p(Int)","psi(Int)","p(LAND)","p(MGVF)","p(OUTa)","p(RAIN)","p(SEDf)","p(TEMP)","psi(PDEM)","psi(Ppre)","psi(Ptem)","df","logLik","AIC","delta","weight"
"254",-0.617446602541289,4.5784811117864,"+",NA,0.0133051830884994,-0.164788597269119,-0.325069957694887,-0.0149961131279961,0.63936420314801,2.70561461645258,NA,10,-179.357219697329,378.714439394658,10.7057524540444,0.000148305875908023
"202",-0.662258635561745,3.18251619666262,"+",NA,NA,-0.242781815009866,NA,NA,-0.538730490658212,2.20847737200758,NA,7,-182.374217244973,378.748434489946,10.7397475493328,0.000145806342861814
"170",-0.666853764181138,3.51058228117294,"+",NA,NA,-0.24771927659248,NA,0.00115974809165319,NA,2.19826589786177,NA,7,-182.397971610359,378.795943220718,10.7872562801046,0.000142383618978253
"461",-0.49793814983565,3.31414708459933,NA,NA,0.0751034670870211,-0.258795320027242,NA,NA,-0.97502214192137,2.71835641039958,0.455727716506017,7,-182.399304712356,378.798609424711,10.7899224840979,0.000142193933554605
"227",-0.966040770560893,3.20548739977399,NA,0.0371035772402781,NA,NA,NA,0.0657114376664507,-0.695012567139221,2.22124757633624,NA,6,-183.404820415332,378.809640830664,10.8009538900502,0.000141411793062348
"107",-1.02581695991799,3.23425037337283,NA,0.183979259093776,NA,-0.306806684409492,NA,0.0639336460734799,0.73096219728944,NA,NA,6,-183.417418295031,378.834836590063,10.8261496494495,0.000139641478821464
"489",-0.724335428895747,3.45821117328372,NA,NA,NA,-0.22278325768702,NA,0.0309553617933413,-0.938493577648028,2.74906660643392,0.475021291967259,7,-182.417550838446,378.835101676892,10.8264147362782,0.000139622971489618
"502",-0.842875295544081,3.18391467507739,"+",NA,0.072578575775364,NA,-0.335394531189919,0.0201416730752804,-1.22365962653559,2.67465669795264,0.408052873359641,10,-179.422576933339,378.845153866679,10.8364669260653,0.000138922973786623
"419",-0.974609302422088,3.48569944221364,NA,0.0281524358916152,NA,NA,NA,0.0663154786214644,NA,2.19107292153544,0.215894119609813,6,-183.431383969469,378.862767938939,10.8540809983254,0.000137704846058196
"350",-0.692375075464663,3.79691740964919,"+",NA,-0.0145171376519595,-0.13418951138901,-0.334211947751216,NA,2.28736942193032,NA,-1.03278526027522,9,-180.431403294742,378.862806589484,10.8541196488711,0.000137702184900189
"378",-0.662957926905562,3.72760996421646,"+",NA,NA,-0.142348941169936,-0.331729201052602,-0.00748273959323262,2.25131707084829,NA,-1.01142513428508,9,-180.431720351338,378.863440702676,10.8547537620631,0.000137658532434696
"47",-1.15361787908985,3.33270319086268,NA,0.199345228475289,0.0756089509780807,-0.301141249996541,NA,0.0795371765826849,NA,NA,NA,6,-183.435741063761,378.871482127522,10.8627951869089,0.000137106158276186
"2",-0.751400746604688,3.33517310840025,"+",NA,NA,NA,NA,NA,NA,NA,NA,4,-185.44654572924,378.89309145848,10.8844045178663,0.00013563274629663
"162",-0.918056335876459,3.23331557501248,"+",NA,NA,NA,NA,0.0494061449332724,NA,1.94989032610425,NA,6,-183.451348167084,378.902696334168,10.8940093935543,0.000134982940038909
"353",-0.998614943943438,3.59469469584277,NA,NA,NA,NA,NA,0.0647140254645546,2.10125694272671,NA,-0.940109517377079,5,-184.530591487254,379.061182974507,11.0524960338939,0.000124699280173211
"269",-0.55564811513235,2.97188743352334,NA,NA,0.0286064420651415,-0.254643767408551,NA,NA,NA,NA,-0.0534065093655785,5,-184.560464446698,379.120928893395,11.1122419527819,0.000121029234125381
"299",-1.08266240977786,3.74822659341641,NA,0.194639298847685,NA,-0.30456060264539,NA,0.0689389175140619,NA,NA,-0.00953112394059377,6,-183.573699126797,379.147398253594,11.1387113129806,0.000119438003866937
"194",-0.673612363293198,2.97035323116194,"+",NA,NA,NA,NA,NA,-0.713715551385373,2.16336225438868,NA,6,-183.577180057076,379.154360114152,11.1456731735383,0.000119022971271667
"331",-0.542765711864592,3.26007416942585,NA,0.111828868738403,NA,-0.331329890204776,NA,NA,1.81074560688521,NA,-0.816457237970979,6,-183.590549834161,379.181099668323,11.1724127277092,0.000117442251161671
"396",-0.796932336412716,4.31016469582608,"+",0.21344728623894,NA,-0.386306843988151,NA,NA,NA,2.87683328110312,0.45434859615838,8,-181.599036458747,379.198072917493,11.1893859768799,0.000116449780186596
"386",-0.671608828343156,3.32969358782427,"+",NA,NA,NA,NA,NA,NA,2.14312359720306,0.179516102219569,6,-183.656420621443,379.312841242886,11.3041543022728,0.000109955522818448
"361",-0.78375732711149,3.36291042669028,NA,NA,NA,-0.217387545544538,NA,0.0343590839914471,1.94809674340057,NA,-0.834756193847932,6,-183.66297202126,379.325944042519,11.3172571019058,0.000109237514773441
"204",-0.79210160874417,3.21606192954183,"+",0.212578184083439,NA,-0.373573266030716,NA,NA,-0.655696212937706,2.1928404962923,NA,8,-181.663873551129,379.327747102259,11.3190601616453,0.000109139078269369
"101",-1.12247602253372,2.93565099159075,NA,NA,0.091007318404024,NA,NA,0.0811882474458602,0.732565399764613,NA,NA,5,-184.676658302713,379.353316605426,11.3446296648131,0.000107752643760317
"132",-0.673646857166072,3.13700384609169,"+",0.00468820675538507,NA,NA,NA,NA,NA,1.92821248217726,NA,6,-183.679935448669,379.359870897338,11.3511839567248,0.000107400100602794
"67",-0.516730407006036,2.71437533984362,NA,-0.0375420170476882,NA,NA,NA,NA,0.7466819092237,NA,NA,4,-185.692129720924,379.384259441847,11.375572501234,0.000106098387388923
"172",-0.817347221003273,3.58409742569562,"+",0.210685865242073,NA,-0.374157811475449,NA,0.005482559768673,NA,2.15155713726035,NA,8,-181.699696749383,379.399393498766,11.3907065581521,0.000105298567817282
"239",-1.03049985230765,3.18923783177721,NA,0.173948918657602,0.123193054774311,-0.29303863887119,NA,0.0713564258444181,-0.744749617729815,2.24259590174283,NA,8,-181.711458179206,379.422916358412,11.4142294177984,0.000104067360672472
"69",-0.515814431506264,2.65115009830774,NA,NA,0.0281670080759275,NA,NA,NA,0.703814964247538,NA,NA,4,-185.712408355868,379.424816711736,11.4161297711223,0.000103968525258082
