"","p(Int)","psi(Int)","p(LAND)","p(MGVF)","p(OUTa)","p(RAIN)","p(SEDf)","p(TEMP)","psi(PDEM)","psi(Ppre)","psi(Ptem)","df","logLik","AIC","delta","weight"
"280",-1.07193990669462,8.29158369047881,"+",0.374720459802091,0.0583459816975165,NA,-0.0928558183943418,NA,NA,NA,3.94218603064536,8,-158.790461827973,333.580923655946,11.9225975667974,8.517174216538e-05
"266",-0.830091991212327,7.75795951821185,"+",NA,NA,0.0669973326779772,NA,NA,NA,NA,3.67103992487887,6,-160.792401816869,333.584803633738,11.9264775445897,8.50066701020707e-05
"287",-1.07495703174456,8.11269146173299,NA,0.52194834485247,0.0412805681110479,-0.104314194457347,-0.13735071287344,NA,NA,NA,3.83952746119674,7,-159.796626985541,333.593253971082,11.9349278819341,8.46482602867818e-05
"308",-0.886912915373685,8.44612702292171,"+",0.365685367660061,NA,NA,-0.108006892713704,-0.0288199829326461,NA,NA,4.00225230626869,8,-158.808277382824,333.616554765647,11.9582286764992,8.36677969090783e-05
"41",-0.311160406461577,7.74954272380935,NA,NA,NA,0.0198198174296253,NA,-0.103441849137274,NA,NA,NA,4,-162.816735829476,333.633471658952,11.9751455698034,8.29630819111127e-05
"37",-0.276460218397335,8.54542873272938,NA,NA,-0.0140629973902431,NA,NA,-0.108235892914433,NA,NA,NA,4,-162.817199651387,333.634399302774,11.9760732136262,8.29246107384627e-05
"49",-0.287555515092393,8.0866580397053,NA,NA,NA,NA,-0.00856100877600134,-0.106918195827965,NA,NA,NA,4,-162.821106390169,333.642212780338,11.98388669119,8.26012779453379e-05
"161",-0.28984314679421,17.3577655695135,NA,NA,NA,NA,NA,-0.106570587695187,NA,-2.83295158253203,NA,4,-162.821510079621,333.643020159242,11.9846940700941,8.25679394103663e-05
"289",-0.289834205457427,17.3096582688797,NA,NA,NA,NA,NA,-0.106571563266177,NA,NA,1.03038333010633,4,-162.821554934607,333.643109869214,11.9847837800657,8.25642359096784e-05
"159",-0.959957390476257,4.83283773511214,NA,0.267602703657324,0.0135682421872746,-0.195567568121825,-0.318486541972946,NA,NA,-2.31304322790105,NA,7,-159.828875533403,333.657751066806,11.9994249776576,8.19620232318287e-05
"274",-0.831827172320278,7.99280601153802,"+",NA,NA,NA,0.0273746875299268,NA,NA,NA,3.75623454372201,6,-160.862433920122,333.724867840243,12.0665417510949,7.92571494008222e-05
"152",-0.977943002476598,4.75727737652911,"+",0.0813675244207076,0.0408859131764974,NA,-0.285758634292743,NA,NA,-2.22698764854412,NA,8,-158.89039872671,333.780797453419,12.122471364271,7.70714424224822e-05
"165",-0.596136088847727,5.18062870205153,NA,NA,0.0155231153715117,NA,NA,-0.0515135818934486,NA,-2.34969906086604,NA,5,-161.892184234897,333.784368469794,12.1260423806455,7.69339535113505e-05
"296",-0.95212727445371,8.58406229997528,"+",0.328099114682981,0.0673182708518563,NA,NA,-0.01853681284492,NA,NA,4.12276080284972,8,-158.913183694539,333.826367389077,12.168041299929,7.53352270056195e-05
"141",-0.919614022031525,4.79419005745093,NA,NA,0.0518351297682784,-0.103668829658113,NA,NA,NA,-2.31648851819467,NA,5,-161.945515310194,333.891030620387,12.2327045312393,7.29384716673785e-05
"423",-0.659607586100396,10.0669971206578,NA,0.368279922500713,0.0368847724215725,NA,NA,-0.0553988788563797,NA,1.39467067435474,5.10685365544456,7,-159.949241840177,333.898483680355,12.2401575912066,7.26671700864484e-05
"38",-0.681520036693443,8.05960057962021,"+",NA,0.0250426438634447,NA,NA,-0.0467894785907879,NA,NA,NA,6,-160.983927014467,333.967854028935,12.3095279397867,7.01899071288505e-05
"50",-0.662213745204893,9.66320233612508,"+",NA,NA,NA,0.0190669391996703,-0.0471647221857735,NA,NA,NA,6,-160.989076192933,333.978152385866,12.3198262967182,6.98294156844451e-05
"42",-0.655835895655715,8.35167078085397,"+",NA,NA,0.000182230344634896,NA,-0.0486585947532409,NA,NA,NA,6,-160.997978583696,333.995957167392,12.3376310782438,6.92105258263436e-05
"56",-1.03721250609875,12.8848771737782,"+",0.377833288515418,0.0281268838838464,NA,-0.0976840916740109,-0.0168253565212858,NA,NA,NA,8,-159.053894650091,334.107789300181,12.4494632110332,6.54467537358304e-05
"175",-0.682412746947421,7.94678885955993,NA,0.45169737144821,-0.00641158318464006,-0.164917043818706,NA,-0.0577769748767223,NA,-0.252696950517687,NA,7,-160.064427124027,334.128854248054,12.4705281589055,6.4761054899339e-05
"273",-0.903191509077106,2.77016762449587,NA,NA,NA,NA,-0.334236714408613,NA,NA,NA,0.578170838588771,4,-163.101085556198,334.202171112396,12.5438450232476,6.24300035458991e-05
"5",-0.969091001762174,3.11042790361468,NA,NA,0.0793042901624407,NA,NA,NA,NA,NA,NA,3,-164.101480620044,334.202961240088,12.5446351509402,6.24053445798275e-05
"21",-0.911033775623505,2.61461503233854,NA,NA,0.0741384856661323,NA,-0.328715960166356,NA,NA,NA,NA,4,-163.106132298755,334.21226459751,12.5539385083614,6.21157290883542e-05
"22",-0.931425834806632,8.62268197823827,"+",NA,0.049272193773777,NA,0.044254446705298,NA,NA,NA,NA,6,-161.106811700184,334.213623400368,12.5552973112199,6.20735419058722e-05
"14",-0.926309237289033,7.0643615435382,"+",NA,0.037362952823066,0.0414707090595005,NA,NA,NA,NA,NA,6,-161.117629037008,334.235258074017,12.5769319848685,6.14056901960107e-05
"26",-0.900152200530967,8.46239897732997,"+",NA,NA,0.0379495397286426,0.0263827411697965,NA,NA,NA,NA,6,-161.13306167968,334.266123359361,12.6077972702125,6.04653130373036e-05
"168",-1.07941485972983,8.99682423074292,"+",0.307213867826977,0.037517646596298,NA,NA,-0.00131641034733911,NA,-3.58535482518546,NA,8,-159.159437246247,334.318874492493,12.6605484033448,5.88913544188276e-05
"9",-1.03444479915889,15.0768260515938,NA,NA,NA,0.137016248770869,NA,NA,NA,NA,NA,3,-164.168112128659,334.336224257318,12.6778981681695,5.83826883432447e-05
"297",-0.184861677747795,8.51478660579026,NA,NA,NA,0.0327941567661774,NA,-0.115961776765606,NA,NA,4.2235058870673,5,-162.185915917511,334.371831835023,12.7135057458744,5.73524535418509e-05
"293",-0.166658878593335,8.70940082846718,NA,NA,0.0258069048175869,NA,NA,-0.118983563466548,NA,NA,4.3471469566213,5,-162.187470933881,334.374941867761,12.7166157786129,5.72633388431413e-05
"305",-0.141174552895341,8.64600367877684,NA,NA,NA,NA,-0.0187751503027936,-0.122486018047628,NA,NA,4.29611905327909,5,-162.194685565231,334.389371130463,12.7310450413147,5.68516916902425e-05
"160",-1.01919328342016,4.98043747030964,"+",0.159646490739105,0.0501299401426614,-0.220828299264031,-0.294379179076431,NA,NA,-2.41320122420722,NA,9,-158.21545645552,334.43091291104,12.7725868218914,5.56830107281485e-05
"25",-0.898612666530822,2.58072807238552,NA,NA,NA,-0.000942298717483916,-0.334988492153217,NA,NA,NA,NA,4,-163.242825595798,334.485651191595,12.8273251024471,5.41796808598786e-05
"190",-1.25724429121128,4.81940132416635,"+",NA,0.0629807650384133,-0.161780623873898,-0.29714289897068,0.0607050566571227,NA,-2.38860650209659,NA,9,-158.292419935824,334.584839871648,12.9265137824999,5.1558217507492e-05
"174",-1.21827968570273,5.0110363896718,"+",NA,0.0719837382714201,-0.147340101254741,NA,0.0541079439843197,NA,-2.46507786064653,NA,8,-159.326159099975,334.65231819995,12.9939921108016,4.98477042453536e-05
"319",-0.596752149875857,9.1552387863328,NA,0.471261020881797,0.0047014235204658,-0.147686086413642,-0.137105437498867,-0.0670881652395877,NA,NA,4.4923869687217,8,-159.372635695041,334.745271390082,13.0869453009335,4.75839655849317e-05
"316",-0.77036484767776,9.24270304528974,"+",0.451321937196009,NA,-0.17963868171193,-0.115675670921647,-0.0614927295633657,NA,NA,4.34086023098652,9,-158.424769799964,334.849539599927,13.1912135107789,4.51667746356518e-05
"189",-0.660980164706507,4.75322579177164,NA,NA,0.0124148744153582,-0.138856221089362,-0.330113809225149,-0.0350887418468769,NA,-2.30456140455415,NA,7,-160.442379659086,334.884759318172,13.2264332290241,4.43783564383907e-05
"188",-0.911798635612209,7.17384744901064,"+",0.408087767540429,NA,-0.203258605481993,-0.116449246904061,-0.0393707386968775,NA,-2.912551441727,NA,9,-158.502854161691,335.005708323381,13.3473822342331,4.17741355128107e-05
"288",-1.11907374504973,8.67717882393326,"+",0.44557793887089,0.0636080271995891,-0.129000122019885,-0.0942452049901411,NA,NA,NA,4.0565926563694,9,-158.557209039215,335.114418078429,13.456091989281,3.95641142996648e-05
"294",-0.573686453063627,8.64758814706636,"+",NA,0.0532342734332283,NA,NA,-0.0551076202953217,NA,NA,4.22539422956873,7,-160.559141653683,335.118283307365,13.4599572182169,3.9487725958341e-05
"129",-1.03436336194684,15.072387962404,NA,NA,NA,NA,NA,NA,NA,-1.82923016955551,NA,3,-164.559799450735,335.11959890147,13.461272812322,3.94617595898301e-05
"257",-1.03436937005514,15.0896843128919,NA,NA,NA,NA,NA,NA,NA,NA,0.394918798626733,3,-164.559976788593,335.119953577186,13.4616274880374,3.94547621463984e-05
"304",-0.838094560294833,9.31047963485103,"+",0.405860774898611,0.0651508192341517,-0.170856420599945,NA,-0.0495837696984867,NA,NA,4.43865532927099,9,-158.5670843284,335.1341686568,13.4758425676518,3.9175330067512e-05
"64",-0.894979990859303,14.2330384714147,"+",0.469497011735611,0.0279496303671627,-0.198001639218197,-0.107392266049259,-0.0531024037410362,NA,NA,NA,9,-158.569173736441,335.138347472882,13.4800213837337,3.90935622707545e-05
"298",-0.549443373356877,8.51969995287886,"+",NA,NA,0.0180885416409581,NA,-0.0542504821901837,NA,NA,4.1185272008237,7,-160.617531377315,335.23506275463,13.5767366654823,3.72480712422826e-05
"306",-0.53328575647423,8.62106544354332,"+",NA,NA,NA,0.00986084889004106,-0.0574013995908252,NA,NA,4.16724024333999,7,-160.620316891713,335.240633783426,13.582307694278,3.71444605750401e-05
"184",-1.38573293150243,4.56722985205158,"+",0.0433276679553928,0.0590656401025808,NA,-0.294861825329749,0.0818086315919078,NA,-2.21576658863475,NA,9,-158.64721746807,335.294434936139,13.636108846991,3.61585730994464e-05
"191",-0.690734094260743,9.6284394141927,NA,0.469313480349191,-0.0310007722840923,-0.175310701339093,-0.137523037396599,-0.0556195628369825,NA,-3.78638228577503,NA,8,-159.676230454045,335.35246090809,13.6941348189422,3.51245771105581e-05
"176",-0.933107977071749,10.0243993199772,"+",0.3901419069895,0.0380782099662188,-0.196758332977745,NA,-0.0374993543809598,NA,-4.11234589613561,NA,9,-158.680604941281,335.361209882562,13.7028837934141,3.49712606811913e-05
"270",-0.864977927910676,7.84248509835832,"+",NA,0.064290967908581,0.0655946324046899,NA,NA,NA,NA,3.76884203633826,7,-160.698579060933,335.397158121866,13.7388320327178,3.43482984279286e-05
"173",-0.5553350825999,5.08288703483767,NA,NA,0.0174524158789766,-0.112935938986922,NA,-0.0550051780573806,NA,-2.38237499895184,NA,6,-161.722703930351,335.445407860701,13.7870817715529,3.35295658309177e-05
"278",-0.872995927836032,8.17339816814118,"+",NA,0.0762137854228626,NA,0.0441114423816526,NA,NA,NA,3.9234499346369,7,-160.737975854363,335.475951708725,13.8176256195769,3.30213950985517e-05
"312",-0.936566528515879,8.29617998443699,"+",0.365074174213298,0.0513583629099016,NA,-0.0984855927059343,-0.0241508013262523,NA,NA,3.98050292108565,9,-158.753723317527,335.507446635054,13.8491205459059,3.25054648536266e-05
"261",-0.966677519427052,3.71195737118758,NA,NA,0.107258989703253,NA,NA,NA,NA,NA,1.24289490771853,4,-163.775378846781,335.550757693562,13.892431604414,3.18091089993463e-05
"282",-0.829841247062304,7.82951049325689,"+",NA,NA,0.0634265895322376,0.015362874905526,NA,NA,NA,3.70719429644112,7,-160.786990882203,335.573981764407,13.9156556752586,3.1441876782088e-05
"45",-0.296621462992814,10.5273522266532,NA,NA,-0.0130726551793961,0.0186291945671963,NA,-0.105385875483476,NA,NA,NA,5,-162.810532832587,335.621065665174,13.9627395760259,3.07103186188182e-05
"57",-0.311368113286364,8.53182653538204,NA,NA,NA,0.0225987055235715,-0.0111193980679423,-0.103559744019926,NA,NA,NA,5,-162.812537747295,335.62507549459,13.9667494054418,3.0648808730977e-05
"53",-0.268541126482756,9.89377208350279,NA,NA,-0.017639554697332,NA,-0.0124527526181048,-0.109438320085922,NA,NA,NA,5,-162.812743662933,335.625487325866,13.9671612367179,3.06424983117001e-05
"417",-0.289839364658518,17.345556687503,NA,NA,NA,NA,NA,-0.10657112746931,NA,-2.837654296922,1.04587028321434,5,-162.821526099205,335.64305219841,13.9847261092617,3.03745608172442e-05
"277",-0.917025797609709,2.94825841430457,NA,NA,0.108796634138376,NA,-0.327589930328817,NA,NA,NA,0.830182227711476,5,-162.822549408094,335.645098816188,13.98677272704,3.03434941572603e-05
"54",-0.701736880917955,9.8170943845886,"+",NA,0.0318121664722448,NA,0.0270304536226267,-0.0434864198005661,NA,NA,NA,7,-160.967323543321,335.934647086642,14.2763209974943,2.62537280196068e-05
"13",-0.995938560565826,3.55152275134316,NA,NA,0.0689434704017213,0.100645830905098,NA,NA,NA,NA,NA,4,-163.97501767455,335.950035349101,14.2917092599524,2.60525035075735e-05
"46",-0.682217876858278,10.1757467334761,"+",NA,0.0246814138716559,0.000853468686188067,NA,-0.0466883803342188,NA,NA,NA,7,-160.983311285908,335.966622571817,14.3082964826687,2.58373276942467e-05
"58",-0.661841616788081,5.48587062062363,"+",NA,NA,-0.00189543037940106,0.0137611684135566,-0.0473835804884497,NA,NA,NA,7,-161.007235005784,336.014470011569,14.3561439224208,2.52265380162815e-05
"281",-0.908487061018134,2.8724112857533,NA,NA,NA,0.0493491953803964,-0.332246061354395,NA,NA,NA,0.703334265931244,5,-163.066518838284,336.133037676567,14.4747115874188,2.37744792227593e-05
"30",-0.931109050514115,8.53137907029355,"+",NA,0.0459395218653982,0.0329957281401423,0.0375249267304661,NA,NA,NA,NA,7,-161.086236478238,336.172472956475,14.5141468673269,2.33102939592363e-05
"192",-1.2284607351719,4.91289929074959,"+",0.132322694215378,0.0586271007279085,-0.199585842280082,-0.296914391643071,0.0425749344999348,NA,-2.41465159602515,NA,10,-158.15436194799,336.308723895979,14.6503978068312,2.17751539790015e-05
"301",-0.209535359005104,8.53130642054787,NA,NA,0.0285681783404507,0.0358790202205933,NA,-0.112705331689157,NA,NA,4.253116141364,6,-162.166346140485,336.332692280971,14.6743661918227,2.15157537975456e-05
"137",-1.03442090181742,14.875792645243,NA,NA,NA,0.13699301845883,NA,NA,NA,-2.34861740449031,NA,4,-164.16778053065,336.3355610613,14.6772349721522,2.14849139353964e-05
"265",-1.03444803410667,15.0981465545486,NA,NA,NA,0.137042469506796,NA,NA,NA,NA,0.153780127243598,4,-164.168111205042,336.336222410085,14.6778963209367,2.14778105990482e-05
"313",-0.182352203399133,8.45570763680308,NA,NA,NA,0.0373513071654028,-0.023821318834646,-0.116448235595446,NA,NA,4.19468575046527,6,-162.172104096759,336.344208193519,14.6858821043703,2.13922230117083e-05
"309",-0.42861981186633,3.13278866551238,NA,NA,0.0649602620804245,NA,-0.314322434018508,-0.0711985753608552,NA,NA,1.01152633192643,6,-162.259845979564,336.519691959127,14.8613658699792,1.95952181103029e-05
"320",-0.818595729136193,9.27010635745302,"+",0.449980484313397,0.0475631365292667,-0.178412001715062,-0.106370698886916,-0.0567469465543793,NA,NA,4.41381276563318,10,-158.376705922115,336.75341184423,15.0950857550822,1.74340574863562e-05
"269",-0.989520387361286,5.8617023128493,NA,NA,0.0884181264424521,0.156557285265827,NA,NA,NA,NA,2.67099832278349,5,-163.415572250942,336.831144501884,15.1728184127358,1.67694585941939e-05
"310",-0.591638690984954,8.70000157762236,"+",NA,0.0594818837819444,NA,0.0242374934477044,-0.0522009470964009,NA,NA,4.2539833322243,8,-160.546091386751,337.092182773502,15.4338566843542,1.47175425836481e-05
"302",-0.604715167252732,8.42497892431888,"+",NA,0.0540048472212327,0.0218990062132632,NA,-0.0491017440939914,NA,NA,4.1132031290222,8,-160.55287684254,337.105753685081,15.4474275959327,1.46180153996463e-05
"385",-1.03436525463184,15.0666914299452,NA,NA,NA,NA,NA,NA,NA,-1.86603903969084,0.541370316095658,4,-164.559827587857,337.119655175714,15.4613290865661,1.4516761599909e-05
"286",-0.868680637814381,8.00882237951426,"+",NA,0.0719224882628896,0.0577448619224737,0.0321377786918318,NA,NA,NA,3.86074461315719,8,-160.676244370899,337.352488741797,15.6941626526493,1.29214299719157e-05
"61",-0.463311634069722,2.7582779496797,NA,NA,0.0375691417843788,-0.0394234227511653,-0.312912000704962,-0.0668745096237892,NA,NA,NA,6,-162.715711913581,337.431423827162,15.7730977380141,1.24213855529087e-05
"62",-0.84805059490871,2.71962949392814,"+",NA,0.0890221064983967,-0.0604636619187266,-0.280508777916362,-0.0177915199902946,NA,NA,NA,8,-160.922502265615,337.845004531229,16.1866784420811,1.01009479558213e-05
"314",-0.668706870745555,2.97567739509964,"+",NA,NA,-0.0372108192833964,-0.273338792107937,-0.0360144718983548,NA,NA,0.710104140282328,8,-160.929850964063,337.859701928126,16.2013758389776,1.00269912109862e-05
"29",-1.03716924430664,6.43959661765712,NA,NA,0.0618851333756045,0.130083715122922,0.00959089070885123,NA,NA,NA,NA,5,-164.055792695632,338.111585391263,16.4532593021148,8.84045942486837e-06
"393",-1.03442635986239,14.8813084520651,NA,NA,NA,0.136997182110433,NA,NA,NA,-2.39159428918091,0.30707761239788,5,-164.167814319006,338.335628638012,16.6773025488633,7.90359107831283e-06
"317",-0.415986389689436,3.12947336019067,NA,NA,0.0646222080080673,-0.0135542918210173,-0.314710694219357,-0.0729832592077025,NA,NA,1.0061309499663,7,-162.257043668861,338.514087337721,16.8557612485731,7.22890717438608e-06
"285",-0.988716366893438,5.6973619735416,NA,NA,0.087019775486636,0.157046539864355,-0.00821059205745364,NA,NA,NA,2.5688542262326,6,-163.414470871073,338.828941742146,17.1706156529976,6.17593736501888e-06
"318",-0.778569275918947,2.99574389573393,"+",NA,0.104429267082365,-0.0413306486084029,-0.28082364828401,-0.0261062042854967,NA,NA,0.796256127848809,9,-160.704295320204,339.408590640408,17.7502645512596,4.62204025785762e-06
