"","p(Int)","psi(Int)","p(LAND)","p(MGVF)","p(OUTa)","p(RAIN)","p(SEDf)","p(TEMP)","psi(PDEM)","psi(Ppre)","psi(Ptem)","df","logLik","AIC","delta","weight"
"314",-1.12687081875908,5.40773471107476,"+",NA,NA,0.187176001062795,-0.1473660695415,-0.13756081619099,NA,NA,3.41094068583887,8,-117.094300370078,250.188600740156,7.27766402203889,0.000590004089906392
"488",-1.28557048183478,5.8821265978655,"+",0.340329137639579,0.0261762505749817,NA,NA,-0.138847232242787,1.67875493665942,3.58239874188335,2.55974752996854,10,-115.096726775031,250.193453550062,7.28251683194517,0.000588574236463522
"492",-1.24299793359993,5.95730887111052,"+",0.358158008340983,NA,-0.026768126102149,NA,-0.146749903202058,1.67841384883754,3.60164668971309,2.58536582716076,10,-115.101052298385,250.202104596769,7.29116787865223,0.000586033843084785
"200",-2.04890509993637,4.6040480221346,"+",0.424166979389211,0.0422837495246582,NA,NA,NA,3.79617404697016,0.593946576704475,NA,8,-117.111231792688,250.222463585377,7.31152686725963,0.000580098575182222
"301",-0.984192336277424,6.41360796539218,NA,NA,-0.0863383203052685,0.25622438979458,NA,-0.0905539252625775,NA,NA,3.94564008843571,6,-119.132185503103,250.264371006205,7.35343428808827,0.000568069821246218
"42",-1.40495131266036,8.38885177339743,"+",NA,NA,0.139348071366813,NA,-0.0985767856774201,NA,NA,NA,6,-119.136558321062,250.273116642123,7.36217992400634,0.000565591178606031
"346",-1.78078074280923,3.04950250449081,"+",NA,NA,0.297488540516782,-0.117495098596965,NA,1.89414847245562,NA,1.00071752056052,8,-117.136814432395,250.273628864789,7.36269214667237,0.000565446342843168
"167",-1.38945977574543,11.3651899350892,NA,0.470883236308641,-0.131589723796356,NA,NA,-0.0558768333994766,NA,2.4891369045455,NA,6,-119.154305379301,250.308610758602,7.39767404048504,0.000555642143201076
"159",-1.82346780483073,11.0690501223343,NA,0.565922927001681,-0.124267508491666,0.104876882505813,-0.320323030375169,NA,NA,0.20424390196321,NA,7,-118.158064147354,250.316128294708,7.40519157659116,0.000553557533500788
"474",-1.76837766285496,4.72022433003814,"+",NA,NA,0.287123966910282,-0.107098307859425,NA,1.64217066144589,2.94575467991749,2.12988318674081,9,-116.16786315814,250.33572631628,7.42478959816336,0.000548159707130514
"18",-1.8719361332123,4.75440777461497,"+",NA,NA,NA,-0.0541182555030099,NA,NA,NA,NA,5,-120.180709312416,250.361418624832,7.450481906715,0.000541162999575535
"64",-1.52599060527563,7.93967620160327,"+",0.605036911830734,-0.0843626885444154,-0.0606701511278054,-0.319110672186743,-0.131678279237359,NA,NA,NA,9,-116.184321774983,250.368643549965,7.4577068318481,0.000539211595306736
"50",-1.18427760304344,9.39504479115273,"+",NA,NA,NA,-0.101620344022147,-0.142495206678855,NA,NA,NA,6,-119.193460596499,250.386921192999,7.47598447488167,0.000534306285293909
"13",-1.67468787971352,3.25123825483462,NA,NA,-0.0644816913687308,0.318057282540623,NA,NA,NA,NA,NA,4,-121.195973925967,250.391947851933,7.4810111338164,0.000532965083709226
"358",-0.933301696018093,3.09332064587165,"+",NA,-0.00577952670124902,NA,NA,-0.165472088926435,2.09822232286339,NA,0.836927189306584,8,-117.209212945942,250.418425891884,7.5074891737666,0.000525955649717572
"184",-1.57587629230736,8.24356365810263,"+",0.575692300703469,-0.0851789834166786,NA,-0.316851457386597,-0.119256595915573,NA,1.06131242168522,NA,9,-116.218561856919,250.437123713838,7.52618699572068,0.000521061450533632
"430",-1.19635767617323,4.64156122306887,"+",NA,0.000987427182940661,0.159336886033005,NA,-0.117403264244811,NA,3.63772586738275,2.80365956623836,9,-116.21938938941,250.43877877882,7.5278420607026,0.000520630433618377
"285",-1.61061060744774,4.73618992382363,NA,NA,-0.0864167727098445,0.398205047358941,-0.16989825081181,NA,NA,NA,2.94667987775698,6,-119.222802201142,250.445604402284,7.53466768416703,0.000518856648485379
"6",-1.84801307588654,4.11060695768102,"+",NA,-0.0186025699246872,NA,NA,NA,NA,NA,NA,5,-120.227392715754,250.454785431507,7.5438487133905,0.000516480287990948
"128",-1.21060636585308,5.67670670242019,"+",0.590393381528596,-0.0268762309851891,-0.104307698269224,-0.319090274848034,-0.186885665568523,4.69334864845403,NA,NA,10,-115.231921933448,250.463843866896,7.55290714877944,0.000514146325832958
"96",-2.10361189906979,4.4240095374956,"+",0.520225273860844,-0.00637372155851902,0.0683152241838451,-0.273013166502867,NA,3.6057551674901,NA,NA,9,-116.245744961894,250.491489923788,7.58055320567129,0.000507088161535391
"220",-2.11078906322218,4.36556948995524,"+",0.523063689672058,NA,0.0671051684252352,-0.273430827141727,NA,3.56072550232443,-0.113428031512176,NA,9,-116.246124826874,250.492249653748,7.5813129356311,0.000506895573082219
"37",-0.822417531910911,4.51679295944494,NA,NA,-0.142063826419255,NA,NA,-0.124125380443785,NA,NA,NA,4,-121.251715418448,250.503430836896,7.5924941187794,0.00050406963365926
"143",-1.78735705044466,11.0240714183359,NA,0.478301547704236,-0.0930569393743875,0.11162651151906,NA,NA,NA,2.58147013041894,NA,6,-119.256987643405,250.51397528681,7.60303856869328,0.000501419058510562
"172",-1.60816564647091,11.7203947877399,"+",0.458126342656891,NA,-0.0379019877501722,NA,-0.102892783786354,NA,8.1205146019263,NA,8,-117.258149376481,250.516298752961,7.60536203484412,0.000500836881638185
"171",-1.56243814756465,11.0838374937052,NA,0.397185721683621,NA,0.0998567959242286,NA,-0.0271425626765489,NA,7.76361920694442,NA,6,-119.266150841087,250.532301682175,7.62136496405756,0.000496845443028843
"497",-0.713278809074632,5.54918919204018,NA,NA,NA,NA,-0.0925120498784782,-0.114770097936941,2.31139047049633,3.54039473899905,1.99231254795698,7,-118.267393839067,250.534787678135,7.62385096001782,0.000496228248811771
"187",-1.67841112421392,43.1575059153765,NA,0.516043411997999,NA,0.0974570874257318,-0.29556674133225,-0.0193439543929587,NA,32.389121848412,NA,7,-118.268127591006,250.536255182011,7.62531846389442,0.000495864273922337
"234",-1.11756200558234,3.68719145046294,"+",NA,NA,0.136578636085893,NA,-0.126748696525881,3.55903523298863,0.477641169138399,NA,8,-117.278945046533,250.557890093066,7.64695337494922,0.000490529192220732
"48",-1.5647977656821,13.3383451798385,"+",0.492881725687267,-0.0504612917077888,-0.0430480398853807,NA,-0.111017293679968,NA,NA,NA,8,-117.280134526806,250.560269053612,7.64933233549553,0.000489946064301511
