"","cells","mean_max_ptemp","mean_min_ptemp","mean_max_pprec","mean_min_pprec","mean_PDEM","plat"
"1",29909,17.7937984466553,-34.2336769104004,2.30868577957153,0.801692485809326,280,82.17
"2",59130,18.2366600036621,-31.6422023773193,2.10378789901733,0.766518712043762,200,76.9321
"3",70012,19.0720481872559,-31.1813373565674,2.00198006629944,0.950816631317139,120,74.1383
"4",77246,18.4378643035889,-27.2681350708008,2.00116467475891,0.910525858402252,440,74.8215
"5",77252,18.517463684082,-26.9258937835693,2.25534701347351,1.03919148445129,320,74.7122
"6",78071,18.3478469848633,-27.3731079101562,1.82077872753143,0.828517615795135,480,74.8871
"7",78074,18.4041080474854,-27.3074989318848,1.93351984024048,0.879772782325745,440,74.8216
"8",78079,18.4324989318848,-27.002103805542,2.13994169235229,0.987434804439545,320,74.7291
"9",79722,17.6689434051514,-27.4290542602539,2.26661705970764,1.05590510368347,520,74.7979
"10",145626,21.3703193664551,-18.8712520599365,2.16475057601929,1.16712212562561,360,64.1489
"11",149796,21.6748294830322,-18.7033729553223,2.1738646030426,1.22041714191437,320,63.2501
"12",150626,21.671968460083,-18.6763858795166,2.17811572551727,1.22171610593796,320,63.20655
"13",162265,22.6283550262451,-17.2305183410645,1.98386549949646,1.20448100566864,240,61.5053
"14",163092,22.6279964447021,-16.8775539398193,2.03107714653015,1.21219027042389,240,61.4742
"15",163922,22.6827526092529,-16.751106262207,2.02580285072327,1.21354973316193,240,61.37855
"16",170579,23.6008701324463,-16.4117050170898,1.82416427135468,1.20577573776245,280,60.3347
"17",171399,23.2624969482422,-15.5967063903809,1.95036518573761,1.23459100723267,240,60.3637
"18",171400,23.2624969482422,-15.5967063903809,1.95036518573761,1.23459100723267,240,60.3439
"19",172222,23.0642013549805,-15.2268562316895,2.05879306793213,1.20281875133514,320,60.4359
"20",172239,23.6851673126221,-16.0804195404053,1.82071924209595,1.22250926494598,280,60.1309
"21",173890,23.3727798461914,-15.3432807922363,1.94040787220001,1.23908007144928,240,60.1059
"22",174718,23.3612003326416,-14.997989654541,1.97903990745544,1.22112023830414,320,60.0099
"23",174720,23.4697170257568,-15.0110559463501,1.94777894020081,1.22789251804352,240,59.94625
"24",174721,23.491367816925,-15.079353094101,1.93421056866646,1.23453444242477,240,59.9570166666667
"25",174722,23.4296988997349,-15.2143299191497,1.93521166679471,1.24125943073007,240,60.0004627906977
"26",174734,24.1549015045166,-15.9696655273438,1.751180768013,1.18412911891937,280,59.7184
"27",175550,23.533421198527,-14.9670578638713,1.93868772188822,1.22254637877146,240,59.9057
"28",175551,23.5671142578125,-14.9505344390869,1.93305144309998,1.22041288614273,240,59.84744
"29",175553,23.6205024719238,-15.1093263626099,1.90142214298248,1.23606085777283,240,59.8343
"30",176380,23.5652732849121,-14.9450588226318,1.93414211273193,1.21987330913544,240,59.8299
"31",176381,23.5839451976206,-14.9321630192899,1.93147742200172,1.21830631398607,240,59.824783908046
"32",177211,23.7216392863881,-14.837064482949,1.91182718493722,1.20675084807656,240,59.6907
"33",177212,23.7563877105713,-14.8130655288696,1.9068683385849,1.20383477210999,240,59.6441857142857
"34",178042,23.8525633130755,-14.7486429759434,1.89291543960571,1.19597666604178,240,59.5722942857143
"35",178046,23.9386501312256,-14.9675092697144,1.84898138046265,1.21838629245758,240,59.5511
"36",178869,23.7652397155762,-14.5266284942627,1.93748164176941,1.17324459552765,320,59.5687
"37",178872,23.863888502121,-14.7388188838959,1.89152690768242,1.1948130428791,245,59.506375
"38",178873,23.9638233184814,-14.7406923294067,1.86939268112183,1.19405028025309,277.333333333333,59.4640266666667
"39",178874,24.0321243286133,-14.7652244567871,1.85186929702759,1.1961042881012,280,59.42692
"40",178875,24.0907649993896,-14.7257680892944,1.84362483024597,1.1913914680481,280,59.3786
"41",179703,23.9702663421631,-14.7363004684448,1.8684800863266,1.19352114200592,280,59.4015
"42",179705,24.1146202087402,-14.7811145782471,1.83245837688446,1.19719874858856,280,59.3485
"43",183032,24.8594951629639,-14.667534828186,1.69231045246124,1.18206942081451,280,58.7495
"44",183851,24.2560291290283,-14.0161752700806,1.87965631484985,1.11088132858276,320,58.9525
"45",183864,25.0177059173584,-14.7380561828613,1.66585862636566,1.16937041282654,240,58.6451
"46",184695,25.0177059173584,-14.7380561828613,1.66585862636566,1.16937041282654,240,58.6011
"47",185511,24.4036903381348,-13.8267087936401,1.86448442935944,1.08755433559418,320,58.7874
"48",188887,26.5350437164307,-16.067554473877,1.5843334197998,1.01029860973358,160,57.2127
"49",189660,24.6512050628662,-13.3898305892944,1.84645044803619,1.03328275680542,320,58.3065
"50",191317,24.6359405517578,-12.9716558456421,1.8791663646698,0.981624841690063,360,58.1663
"51",191320,24.8291931152344,-13.0745325088501,1.83078300952911,0.99300229549408,360,58.0795
"52",191321,24.8672008514404,-13.1314144134521,1.81894087791443,0.999879360198975,320,58.0399305555556
"53",191371,26.8168430328369,-15.6088743209839,1.53781354427338,1.01429545879364,200,57.0239
"54",192138,24.2298221588135,-12.3472528457642,2.00885725021362,0.906882882118225,400,58.1891
"55",192965,22.6460247039795,-11.6693258285522,2.63879370689392,1.00186216831207,480,58.2828
"56",192982,25.0745468139648,-13.0539407730103,1.78086447715759,0.98907208442688,320,57.8025
"57",193799,24.3643169403076,-12.2091159820557,1.98428571224213,0.886565387248993,400,57.9619333333333
"58",193883,27.0369243621826,-15.3957109451294,1.61239469051361,0.958136439323425,240,56.31705
"59",194631,24.4425106048584,-12.3231163024902,1.96049773693085,0.900484025478363,400,57.9206
"60",194682,26.9823360443115,-14.6249904632568,1.51184773445129,1.00857520103455,200,56.844
"61",194683,26.9848499298096,-14.6848297119141,1.51231729984283,1.00809347629547,200,56.8229
"62",195470,25.1547412872314,-12.6225156784058,1.78992033004761,0.933391869068146,360,57.5786
"63",195509,26.8720779418945,-14.5053586959839,1.51526474952698,1.0190851688385,200,56.9047
"64",195510,26.9747982025146,-14.4454755783081,1.51043903827667,1.01002073287964,200,56.8848
"65",195526,27.3036861419678,-14.9792699813843,1.50802850723267,0.973562717437744,160,56.4478
"66",196346,27.1834087371826,-14.6255722045898,1.50042176246643,0.991437435150146,200,56.6236
"67",196347,27.279670715332,-14.5661497116089,1.49373030662537,0.98371684551239,200,56.5801
"68",196367,27.2671871185303,-15.052267074585,1.5607762336731,0.958199739456177,120,56.2091
"69",197169,27.1700267791748,-14.0263481140137,1.49911820888519,0.993812143802643,200,56.6191
"70",197176,27.2789192199707,-14.5061855316162,1.49376952648163,0.983832120895386,200,56.5544
"71",197957,25.0096454620361,-12.240065574646,1.84929656982422,0.889934897422791,320,57.41315
