"","siteID","AllOut_0.5","COut_0.5","COut_all_0.5","DEM_0.5","LANDCVI_binary_0.5","LANDCVI_multiple_0.5","MGVF_0.5","MOut_0.5","MOut_all_0.5","Relief_0.5","SLOPE_0.5","WC_Prec_0.5","WC_Temp_0.5","mean_ptemp","mean_pprec","mean_pDEM","mean_psed"
"1",6056,0.790000021457672,0,0,1124.41918945312,NA,3,95.75,0.790000021457672,0.790000021457672,495.621276855469,0.258359789848328,47.2035865783691,1.40803241729736,26.1907952626546,1.67355553309123,230,3584
"2",6890,0.170000001788139,0,0,810.288757324219,NA,1,93.75,0.170000001788139,0.170000001788139,173.655654907227,0.0947308912873268,39.2708320617676,2.88370132446289,26.7011553820442,1.61789912336013,210,3584
"3",7056,0.360000014305115,0,0,916.645751953125,NA,1,93,0.360000014305115,0.360000014305115,189.070449829102,0.108838088810444,34.7360877990723,3.1654953956604,26.0974595811632,1.73877881632911,263.333333333333,3596.88888888889
"4",7057,0.170000001788139,0,0,829.37744140625,NA,1,82.75,0.170000001788139,0.170000001788139,176.419586181641,0.0687960088253021,32.8781929016113,3.15306258201599,26.1002091725667,1.79905806541443,282.4,3587.09333333333
"5",7718,0.5799999833107,0.230000004172325,0.389999985694885,1498.27160644531,NA,1,97.5000076293945,0.419999986886978,0.419999986886978,806.090515136719,0.594227433204651,49.9637489318848,3.1731550693512,24.6636691093445,2.02981042861938,425,3584
"6",7721,1,0.5799999833107,0.990000009536743,886.781066894531,NA,1,98,0.00999999977648258,0.419999986886978,191.705673217773,0.181064397096634,32.0373840332031,5.8222451210022,26.6445004231221,1.83188656214121,306.756756756757,3587.13513513513
"7",7729,0.569999992847443,0,0.230000004172325,1061.30578613281,1,2,85.7499847412109,0.340000003576279,0.569999992847443,366.629608154297,0.143933966755867,35.2246284484863,3.61688661575317,21.6920146942139,2.06762051582336,110,3584
"8",7886,1,0.119999997317791,0.150000005960464,1115.11279296875,NA,1,95.75,0.97000002861023,1,413.213104248047,0.365274846553802,39.5439567565918,5.07184505462646,25.7713832855225,1.91398408412933,310,3653.6
"9",7894,1,0.00999999977648258,0.949999988079071,972.714233398438,NA,1,69.4999923706055,0.0500000007450581,0.990000009536743,200.920318603516,0.121050819754601,30.6164588928223,3.74642825126648,21.0775845267556,2.15363566441969,135.909090909091,3584
"10",7896,0.850000023841858,0,0.75,957.182067871094,NA,1,75.4999923706055,0.100000001490116,0.850000023841858,209.961517333984,0.128081306815147,29.1779632568359,4.02291917800903,21.6920146942139,2.06762051582336,110,3584
"11",7899,0.680000007152557,0,0.52999997138977,956.752014160156,NA,1,90.75,0.150000005960464,0.680000007152557,230.758773803711,0.0371860265731812,30.5453243255615,4.54976606369019,21.0522834777832,2.13595273017883,120.8,3584
"12",8053,0.72000002861023,0.389999985694885,0.519999980926514,1288.67199707031,NA,1,85.7499923706055,0.280000001192093,0.409999996423721,260.321411132812,0.375703185796738,30.5011577606201,5.47783088684082,26.1927509307861,1.63264021873474,212,3584
"13",8219,0.259999990463257,0.219999998807907,0.230000004172325,1392.59375,1,2,85.5000076293945,0.0700000002980232,0.0799999982118607,1171.38317871094,0.708432972431183,33.56298828125,5.07019472122192,25.5580964769636,1.67933947699411,261.428571428571,3584
"14",8396,0.879999995231628,0,0.430000007152557,887.358703613281,1,2,75.5,0.449999988079071,0.879999995231628,275.830596923828,0.0921251475811005,26.4310646057129,6.74605321884155,25.2838151803831,2.57446158295724,368.689024390244,3586.4756097561
"15",8397,0.689999997615814,0,0.340000003576279,685,1,4,0,0.349999994039536,0.689999997615814,174.030609130859,0.102452717721462,26.2569217681885,7.02686595916748,25.0283313531142,2.24387973260421,275.769230769231,3601.84615384615
"16",8398,0.600000023841858,0,0.0799999982118607,699.938049316406,1,2,65,0.519999980926514,0.600000023841858,180.05256652832,0.0745882540941238,25.5336799621582,6.84264373779297,26.0417791705265,2.53483274673747,381.757009345794,3596.06728971963
"17",8399,0.170000001788139,0,0,783.166320800781,1,2,76.7500076293945,0.170000001788139,0.170000001788139,217.875839233398,0.0506596863269806,27.6193523406982,6.8276686668396,24.9284982681274,2.64430713653564,370,3584
"18",8560,0.839999973773956,0,0.439999997615814,852.026611328125,NA,1,68.25,0.400000005960464,0.730000019073486,255.455001831055,0.180718690156937,28.056921005249,7.39218950271606,24.0065322875977,1.70498735904694,180,3607.2
"19",8562,0.25,0,0.0299999993294477,887.451843261719,1,2,68.2500076293945,0.219999998807907,0.25,226.936645507812,0.0592619106173515,26.8087501525879,6.67457866668701,22.7357300423287,2.21047322170154,194.054054054054,3612.48648648649
"20",8567,0.119999997317791,0,0.0199999995529652,726.127868652344,1,2,63.0000076293945,0.100000001490116,0.119999997317791,248.988082885742,0.043542169034481,29.6263427734375,9.06861591339111,25.640264965239,2.75245382104601,364.761904761905,3595.04761904762
"21",8568,0,0,0,733.15576171875,1,2,80.75,0,0,268.490142822266,0.0765500515699387,30.3952312469482,7.66822910308838,25.4639453887939,1.54860997200012,180,3584
"22",8735,0,0,0,853.028442382812,1,2,89,0,0,203.109451293945,0.110311351716518,31.6086349487305,6.99983549118042,26.1803379058838,2.36231728394826,400,3584
"23",8740,0,0,0,614.139587402344,NA,1,94.5,0,0,174.872085571289,0.114434063434601,35.7586555480957,5.63634490966797,21.9655342102051,2.15848135948181,160,3584
"24",8887,0.0500000007450581,0,0.0500000007450581,1706.91467285156,NA,1,85,0,0,865.396606445312,0.214034408330917,37.0476379394531,4.46112060546875,21.9655342102051,2.15848135948181,160,3584
