"","cells","mean_DEM","mean_MGVF","mean_prec","mean_temp","max_DEM","min_DEM","relief","counting_colls$Coll_count","Maas_terr_outcrop","Maas_all_outcrop","Cret_outcrop"
"1",149796,1148.09118652344,89,48.6666679382324,1.14999997615814,1148.09118652344,1148.09118652344,0,1,0.970000028610229,0.970000028610229,0.970000028610229
"2",150626,923.266937255859,90.5,47.7083320617676,1.45833313465118,934.247863769531,912.286010742188,21.9618530273438,2,1,1,1
"3",171399,847.446411132812,93,39.5,3.03333330154419,847.446411132812,847.446411132812,0,1,0.689999997615814,0.689999997615814,0.689999997615814
"4",171400,790.733581542969,90,38.5,3.14166665077209,790.733581542969,790.733581542969,0,1,0.300000011920929,0.300000011920929,0.300000011920929
"5",173890,813.553588867188,79,35.5833320617676,3.23333334922791,813.553588867188,813.553588867188,0,1,0.100000001490116,0.100000001490116,0.100000001490116
"6",174718,865.885314941406,92,37.75,2.89999985694885,865.885314941406,865.885314941406,0,1,0.00999999977648258,0.00999999977648258,0.00999999977648258
"7",174720,836.541666666667,81.6666666666667,35.1666679382324,3.1972222328186,861.279052734375,824.172973632812,37.1060791015625,3,0.360000014305115,0.360000014305115,0.360000014305115
"8",174721,831.750996907552,80,34.2499987284342,3.38888875643412,894.114807128906,800.531982421875,93.5828247070312,3,0.479999989271164,0.479999989271164,0.479999989271164
"9",174734,791.945251464844,92,31.5833339691162,2.61666679382324,791.945251464844,791.945251464844,0,1,0,0.319999992847443,0.319999992847443
"10",175550,767.102648925781,77.6,33.9166656494141,3.43000011444092,770.56103515625,757.135559082031,13.4254760742188,3,0.430000007152557,0.430000007152557,0.430000007152557
"11",175551,789.012858072917,75,33.3055547078451,3.550000111262,812.499450683594,742.039672851562,70.4597778320312,2,0.870000004768372,0.870000004768372,0.870000004768372
"12",176381,793.085998535156,93,34.1666679382324,3.33333325386047,793.085998535156,793.085998535156,0,9,0.639999985694885,0.639999985694885,0.639999985694885
"13",183851,881.137084960938,95,30.3333339691162,3.95000004768372,881.137084960938,881.137084960938,0,1,0,0,0
"14",188887,809.149597167969,70,32.1666679382324,3.61666655540466,809.149597167969,809.149597167969,0,1,0,0.930000007152557,0.930000007152557
"15",191371,850.759582519531,82,31.3333339691162,3.81666660308838,850.759582519531,850.759582519531,0,1,0,0.150000005960464,0.150000005960464
"16",193799,1177.87963867188,97,42.3333320617676,5.01666688919067,1177.87963867188,1177.87963867188,0,1,0.850000023841858,1,1
"17",194631,1131.80639648438,98,40.6666679382324,5.05000019073486,1131.80639648438,1131.80639648438,0,1,0.280000001192093,0.280000001192093,0.280000001192093
"18",194682,934.536926269531,84,31.5833339691162,3.98333334922791,934.536926269531,934.536926269531,0,2,0.159999996423721,0.360000014305115,0.360000014305115
"19",194683,923.859497070312,96,31.6666660308838,3.90833330154419,923.859497070312,923.859497070312,0,1,0.689999997615814,0.930000007152557,0.930000007152557
"20",195509,976.752624511719,81,34.5833320617676,3.40833330154419,976.752624511719,976.752624511719,0,1,0.200000002980232,0.949999988079071,0.949999988079071
"21",195510,1020.51373291016,86,34.3333320617676,3.57500004768372,1020.51373291016,1020.51373291016,0,2,0.519999980926514,0.839999973773956,0.839999973773956
"22",195526,918.549499511719,95,30.1666660308838,3.90000009536743,918.549499511719,918.549499511719,0,1,0.239999994635582,0.980000019073486,0.980000019073486
"23",196346,963.760192871094,71,30.6666660308838,3.79166674613953,963.760192871094,963.760192871094,0,1,0.379999995231628,0.689999997615814,0.689999997615814
"24",196347,926.06298828125,84,29.0833339691162,4.17500019073486,926.06298828125,926.06298828125,0,4,0.280000001192093,0.600000023841858,0.600000023841858
"25",196367,837.504455566406,94,32.1666679382324,4.98333311080933,837.504455566406,837.504455566406,0,1,0.119999997317791,0.119999997317791,0.119999997317791
"26",197169,1028.31433105469,82,32.0833320617676,3.82500004768372,1028.31433105469,1028.31433105469,0,1,0.0299999993294477,1,1
"27",197176,969.831909179688,82,30.5,3.78333353996277,969.831909179688,969.831909179688,0,2,0.540000021457672,1,1
"28",197957,1156.99291992188,72,40.4166679382324,5.33333349227905,1156.99291992188,1156.99291992188,0,1,0.850000023841858,1,1
"29",198027,908.233337402344,95,32.3333320617676,4.31666660308838,908.233337402344,908.233337402344,0,1,0,0,0
"30",198855,874.668408203125,69.6,29.6833339691162,4.72333316802978,885.0947265625,872.061828613281,13.0328979492188,3,0.579999983310699,0.639999985694885,0.639999985694885
"31",199645,851.823791503906,52,25.3333339691162,5.67499971389771,851.823791503906,851.823791503906,0,1,0,0,1
"32",199678,755.442138671875,56,26.75,5.11666679382324,755.442138671875,755.442138671875,0,1,0,1,1
"33",203772,1350.79431152344,78,31.0833339691162,5.78333330154419,1350.79431152344,1350.79431152344,0,1,0.170000001788139,0.170000001788139,0.230000004172325
"34",205502,766.62548828125,77,25.8333339691162,6.36666679382324,766.62548828125,766.62548828125,0,1,0.689999997615814,0.689999997615814,0.689999997615814
"35",207156,642.563903808594,86,24.5,7.35000038146973,642.563903808594,642.563903808594,0,1,0,0.680000007152557,0.680000007152557
"36",207167,638.800537109375,64,27.1666660308838,7.16666650772095,638.800537109375,638.800537109375,0,1,0.569999992847443,0.569999992847443,0.569999992847443
"37",207986,685.114318847656,0,24.8333339691162,7.32499980926514,685.114318847656,685.114318847656,0,2,0,0.0299999993294477,0.0299999993294477
"38",207989,734.817321777344,84,25.25,6.54999971389771,734.817321777344,734.817321777344,0,1,0.439999997615814,0.970000028610229,0.970000028610229
"39",207994,642.909240722656,74,26.9166660308838,7.14166641235352,642.909240722656,642.909240722656,0,1,0.529999971389771,0.529999971389771,0.529999971389771
"40",208808,920.926330566406,80,28.4166660308838,6.07500028610229,920.926330566406,920.926330566406,0,2,0.860000014305115,1,1
"41",208817,786.669189453125,73,26,6.58333349227905,786.669189453125,786.669189453125,0,1,0.319999992847443,0.490000009536743,0.490000009536743
"42",208818,691.162231445312,44,24.8333339691162,7.29166698455811,691.162231445312,691.162231445312,0,1,0.870000004768372,0.889999985694885,0.889999985694885
"43",208819,783.223757789249,58.7142857142857,25.6904761904762,6.43055547986712,790.042907714844,769.805786132812,20.2371215820312,4,0.980000019073486,0.980000019073486,0.980000019073486
"44",209645,720.495941162109,64.5,26,7.13750004768372,723.431213378906,717.560668945312,5.87054443359375,2,0.5,0.689999997615814,0.689999997615814
"45",209646,765.577575683594,53,25.75,6.88333320617676,765.577575683594,765.577575683594,0,1,1,1,1
"46",209648,709.05810546875,62.6,25.4333332061768,6.96833333969116,729.622375488281,690.468139648438,39.1542358398438,4,0.699999988079071,0.699999988079071,0.699999988079071
"47",209650,800.976989746094,68,26.1666660308838,6.38333368301392,800.976989746094,800.976989746094,0,23,0.170000001788139,0.170000001788139,0.170000001788139
