"","cells","mean_max_ptemp","mean_min_ptemp","mean_max_pprec","mean_min_pprec","mean_PDEM","plat"
"1",147275,-252.448797052557,-295.403625488281,188436.84375,105869.556818182,480,65.5750590909091
"2",148921,-252.424926757812,-294.785949707031,187822.140625,102029.3046875,480,65.7056
"3",148925,-252.4089012146,-294.904640197754,187161.53125,102717.681640625,440,65.609575
"4",148926,-252.37467956543,-294.838317871094,186597.046875,102739.109375,440,65.5327
"5",148927,-252.380233764648,-294.880615234375,186734.71875,102973.359375,440,65.5506
"6",148929,-252.396865844727,-295.007507324219,187147.734375,103676.1171875,440,65.5129
"7",148931,-252.377212524414,-295.01904296875,187337.609375,104385.2421875,280,65.4985
"8",148933,-252.383346557617,-295.061798095703,187537.5,104653.1640625,280,65.4635
"9",149755,-252.36360168457,-294.753723144531,186321.71875,102270.609375,440,65.5202
"10",149756,-252.328140258789,-294.676910400391,185738.375,102241.890625,360,65.4573
"11",151411,-252.233352661133,-294.212005615234,182920.296875,99566.21875,480,65.3548
"12",153075,-252.165634155273,-294.098876953125,181642.375,99608.359375,480,65.1108
"13",156437,-251.752685546875,-295.263885498047,197357.15625,104789.6640625,240,63.8905
"14",170609,-250.006029764811,-293.435073852539,200138.9609375,90664.28125,-160,60.9813
"15",173891,-249.554016113281,-293.385803222656,161305.53125,85689.9765625,200,61.4636
"16",174721,-249.434265136719,-293.273406982422,158492.609375,85070.890625,200,61.3308
"17",178089,-248.978515625,-291.732086181641,192287.640625,92313.9140625,-120,59.9277
"18",178897,-249.590728759766,-292.621795654297,196607.1875,92164.546875,280,60.3145172413793
"19",183862,-248.406814575195,-292.06103515625,150127.671875,81577.7734375,240,60.0419
"20",183863,-248.457885742188,-292.0732421875,152424.921875,82134.4296875,240,60.0484
"21",183864,-248.448061833616,-291.990465508133,154477.352971311,82796.223744877,280,59.983337704918
"22",183865,-248.486862182617,-291.999877929688,156210.71875,83216.4921875,280,59.9769651162791
"23",183867,-248.641204833984,-292.037322998047,163106.515625,84888.4296875,280,59.9365727272727
"24",183868,-248.692657470703,-292.049774169922,165405.109375,85445.7421875,280,59.9083
"25",183869,-248.744110107422,-292.062255859375,167703.71875,86003.0546875,280,59.9028
"26",184692,-248.332504272461,-291.962463378906,149314.921875,81544.5625,240,59.9432
"27",184694,-248.435409545898,-291.987396240234,153912.125,82659.1796875,280,59.9621
"28",184695,-248.448285963477,-291.944897814495,155769.738852896,83297.658560404,280,59.8995631097561
"29",184696,-248.471120315493,-291.926293267144,157483.36667864,83806.9545917146,280,59.8906168582375
"30",184697,-248.543028663186,-291.939357981962,160850.894761029,84629.3793658088,280,59.8826926470588
"31",184710,-249.032150268555,-291.884887695312,188962.203125,91621.875,280,59.5881
"32",185524,-248.371551513672,-291.890930175781,153316.90625,82856.3125,280,59.8571
"33",185526,-248.421356201172,-291.903991699219,155533.375,83381.8515625,280,59.8112
"34",186353,-248.16325378418,-291.753326416016,146318.734375,81572.1484375,240,59.7816
"35",186354,-248.259567260742,-291.780731201172,150587.375,82559.6796875,240,59.7826
"36",186355,-248.307708740234,-291.79443359375,152721.703125,83053.4453125,280,59.7318
"37",186356,-248.355865478516,-291.808135986328,154856.015625,83547.2109375,280,59.7139
"38",187190,-248.288955688477,-291.567077636719,158487.703125,85238.625,320,59.4838
"39",187198,-248.59245300293,-291.618255615234,173815.90625,88608.7265625,280,59.3184
"40",189674,-247.84455871582,-291.327789306641,141311.984375,82008.609375,320,59.3558
"41",191336,-247.809860229492,-291.163421630859,144225.921875,83326.859375,320,59.1611
"42",191347,-248.146408081055,-291.208312988281,162732.234375,87026.3125,280,58.9078
"43",191348,-248.099365234375,-291.137115478516,162710.734375,87113.5234375,280,58.88790625
