"","cells","mean_DEM","mean_MGVF","mean_prec","mean_temp","max_DEM","min_DEM","relief","counting_colls$Coll_count","Camp_terr_outcrop","Camp_all_outcrop","Cret_outcrop"
"32",185524,741.617736816406,93,27.8055553436279,4.30833339691162,748.744323730469,738.054443359375,10.6898803710938,3,0.579999983310699,1,1
"33",185526,748.892395019531,84,28.6666660308838,4.54999971389771,748.892395019531,748.892395019531,0,1,0.800000011920929,1,1
"34",186353,757.006469726562,90,27.9166660308838,4.53333330154419,757.006469726562,757.006469726562,0,1,1,1,1
"35",186354,761.998962402344,87,28.1666660308838,4.47499990463257,761.998962402344,761.998962402344,0,1,0.980000019073486,1,1
"36",186355,761.110168457031,87,28.1666660308838,4.25,761.110168457031,761.110168457031,0,1,1,1,1
"37",186356,762,73,28.25,4.26666688919067,762,762,0,1,1,1,1
"38",187190,762.784423828125,82,26.25,4.59166669845581,762.784423828125,762.784423828125,0,5,0.159999996423721,1,1
"39",187198,785.404174804688,90,27.8333339691162,4.125,785.404174804688,785.404174804688,0,1,0.170000001788139,1,1
"40",189674,725.7841796875,83,28,5.34999990463257,725.7841796875,725.7841796875,0,1,1,1,1
"41",191336,757.457275390625,88,27.5,5.55833339691162,757.457275390625,757.457275390625,0,1,1,1,1
"42",191347,745.230346679688,97,27.8333339691162,5.35833311080933,745.230346679688,745.230346679688,0,1,0.949999988079071,1,1
"43",191348,762.83060836792,73,28.5833339691162,5.27500009536743,762.8564453125,762.029663085938,0.8267822265625,2,0.560000002384186,1,1
"44",194628,1264.388671875,100,45.8333320617676,4.68333339691162,1264.388671875,1264.388671875,0,1,0.330000013113022,0.75,0.75
"45",195492,901.306518554688,74,29.1666660308838,4.80833339691162,901.306518554688,901.306518554688,0,1,1,1,1
"46",196325,983.722839355469,62,29.75,4.21666669845581,983.722839355469,983.722839355469,0,1,0.419999986886978,1,1
"47",197154,955.596313476562,52,29.5833339691162,4.82499980926514,955.596313476562,955.596313476562,0,1,1,1,1
"48",197155,978.264404296875,72,29.9166660308838,4.32499980926514,978.264404296875,978.264404296875,0,1,0.899999976158142,1,1
"49",197157,959.638977050781,79,28.1666660308838,4.5,959.638977050781,959.638977050781,0,1,0.430000007152557,1,1
"50",197981,963.319946289062,72,28.25,5.64166641235352,963.319946289062,963.319946289062,0,1,0.889999985694885,1,1
"51",197986,967.367980957031,54,29.3333339691162,4.83333301544189,967.367980957031,967.367980957031,0,1,0.990000009536743,1,1
"52",198816,894.154541015625,73,27.6666660308838,5.21666669845581,894.154541015625,894.154541015625,0,3,1,1,1
"53",198817,880.079772949219,56,26.3333339691162,5.20833349227905,880.079772949219,880.079772949219,0,1,1,1,1
"54",198826,917.654235839844,73,26,4.15833330154419,917.654235839844,917.654235839844,0,1,0.0700000002980232,1,1
"55",199641,1035.71728515625,64,27.8333339691162,5.5,1035.71728515625,1035.71728515625,0,1,0.959999978542328,1,1
"56",199644,914.952331542969,55.2,25.9999996185303,5.45166654586792,918.761657714844,914,4.76165771484375,4,0.990000009536743,0.990000009536743,0.990000009536743
"57",199645,913.053819173177,60.1733333333333,25.6177778371175,5.50166666030884,914,858.168579101562,55.8314208984375,15,1,1,1
"58",199646,849.243896484375,77,25.5,5.5,849.243896484375,849.243896484375,0,1,1,1,1
"59",202139,823,69,23.4166660308838,6.04166650772095,823,823,0,1,0.980000019073486,0.980000019073486,0.980000019073486
"60",202144,845.59814453125,80,26.4166660308838,6,845.59814453125,845.59814453125,0,2,0.990000009536743,1,1
"61",202971,824.147888183594,76,24.4166660308838,6.04999971389771,824.147888183594,824.147888183594,0,1,0.939999997615814,0.939999997615814,0.939999997615814
"62",202972,791.001831054688,72,25.6666660308838,6.29166650772095,791.001831054688,791.001831054688,0,1,0.600000023841858,0.600000023841858,0.600000023841858
"63",202973,771.236328125,64,25,6.41666698455811,771.236328125,771.236328125,0,1,0.699999988079071,0.699999988079071,0.699999988079071
"64",202974,793.51685333252,53,26.0052083730698,6.39062520861626,795.682189941406,793.372497558594,2.3096923828125,3,0.759999990463257,0.759999990463257,0.759999990463257
"65",202992,778.526611328125,50,26.4166660308838,5.88333320617676,778.526611328125,778.526611328125,0,1,0.800000011920929,1,1
"66",202993,718.3232421875,58,25.9166669845581,6.30416679382324,752.783264160156,683.863220214844,68.9200439453125,2,0.209999993443489,0.620000004768372,0.620000004768372
"67",203832,678.556518554688,75,24.8333339691162,6.09999990463257,678.556518554688,678.556518554688,0,1,0.370000004768372,1,1
"68",207118,791.118957519531,65,27.75,7.36666679382324,791.118957519531,791.118957519531,0,1,0,0.889999985694885,0.889999985694885
"69",207954,1047.42419433594,54,30.75,6.15833330154419,1047.42419433594,1047.42419433594,0,1,0.469999998807907,0.699999988079071,0.860000014305115
"70",208777,907.238342285156,65,32.1666679382324,7.30000019073486,907.238342285156,907.238342285156,0,1,0,0.899999976158142,0.899999976158142
"71",208785,982.57080078125,65,29.9166660308838,6.57499980926514,982.57080078125,982.57080078125,0,1,0.769999980926514,0.990000009536743,0.990000009536743
"72",208791,842.807250976562,53,29,7.15833330154419,842.807250976562,842.807250976562,0,1,0.540000021457672,1,1
"73",209585,1486.91284179688,87,33.8333320617676,5.35833358764648,1486.91284179688,1486.91284179688,0,1,0.490000009536743,0.550000011920929,0.550000011920929
"74",209604,977.9599609375,80,38.5833320617676,7.30833339691162,977.9599609375,977.9599609375,0,1,0,0,0
"75",209614,778.616560502486,78.4545454545455,27.2045452811501,7.44848494096236,791.414855957031,756.219543457031,35.1953125,4,0.129999995231628,0.360000014305115,0.360000014305115
"76",209615,974.062438964844,67,29.9166660308838,6.64166641235352,974.062438964844,974.062438964844,0,1,0.629999995231628,0.850000023841858,0.850000023841858
"77",209617,887.216064453125,50,28.6666660308838,7.11666679382324,887.216064453125,887.216064453125,0,1,0.600000023841858,0.910000026226044,0.910000026226044
"78",209621,735.286171653054,56.7272727272727,26.7954543720592,7.64469701593572,871.123962402344,709.579223632812,161.544738769531,7,0.370000004768372,0.800000011920929,0.800000011920929
"79",209644,685,0,26.0833339691162,7.64999961853027,685,685,0,1,0,0.0900000035762787,0.509999990463257
"80",210472,704.231872558594,59,26.6666660308838,7.53333330154419,704.231872558594,704.231872558594,0,1,0,0.170000001788139,0.569999992847443
"81",211276,1028.03356933594,89,32.5833320617676,6.64166641235352,1028.03356933594,1028.03356933594,0,1,0.930000007152557,0.939999997615814,0.939999997615814
"82",212934,968.9365234375,93,30.6666660308838,7.29166650772095,968.9365234375,968.9365234375,0,1,0,0.720000028610229,0.720000028610229
"83",213778,895.291076660156,58,28.0833339691162,7.28333330154419,895.291076660156,895.291076660156,0,1,0,0.189999997615814,1
"84",217930,874.312377929688,55,28.8333339691162,8.10833358764648,874.312377929688,874.312377929688,0,3,0.25,1,1
"85",220402,1276.75,63,29.3333339691162,6.93333339691162,1276.75,1276.75,0,1,0.579999983310699,0.730000019073486,0.730000019073486
"86",220404,1241.31640625,72,28.5,7.09166669845581,1241.31640625,1241.31640625,0,1,0.340000003576279,0.550000011920929,0.550000011920929
"87",220406,1224.84484863281,73,27.25,7.03333330154419,1224.84484863281,1224.84484863281,0,2,0.349999994039536,0.769999980926514,0.769999980926514
"88",220408,1246.21419722946,51.7777777777778,26.5123457025599,6.99413587428905,1246.55871582031,1245.89428710938,0.6644287109375,2,0.330000013113022,0.689999997615814,0.779999971389771
"89",221238,1144.1962890625,73,26.5,7.52500009536743,1144.1962890625,1144.1962890625,0,1,0.300000011920929,0.879999995231628,0.910000026226044
"90",222065,1262.30969238281,59.5,28.1666660308838,7.13333320617676,1279.0693359375,1245.55004882812,33.519287109375,3,0.400000005960464,0.879999995231628,0.879999995231628
"91",222067,1158,77,26.6666660308838,7.44166660308838,1158,1158,0,2,0.100000001490116,0.939999997615814,0.939999997615814
"92",222071,1108.91333007812,75,27.6666660308838,7.58333349227905,1108.91333007812,1108.91333007812,0,1,0.0900000035762787,0.680000007152557,0.930000007152557
"93",223729,1303.70434570312,84,30.5833339691162,6.79999971389771,1303.70434570312,1303.70434570312,0,1,0,0.330000013113022,0.330000013113022
"94",223730,1284.77124023438,72,30.5833339691162,6.84999990463257,1284.77124023438,1284.77124023438,0,3,0,1,1
"95",225364,1301.41259765625,94,25.3333339691162,7.13333320617676,1301.41259765625,1301.41259765625,0,1,0,0,0
"96",227033,1653.99499511719,97,39.25,5.82499980926514,1653.99499511719,1653.99499511719,0,1,0,0.170000001788139,0.170000001788139
"97",227926,1028.76843261719,70,28.8333339691162,7.36666679382324,1028.76843261719,1028.76843261719,0,1,0,0.689999997615814,0.689999997615814
"98",229590,1018.87432861328,76,31.0833339691162,7.14166688919067,1018.87432861328,1018.87432861328,0,1,0,0.280000001192093,0.509999990463257
"99",243647,2423.39990234375,54,27.75,2.40833330154419,2423.39990234375,2423.39990234375,0,1,0,0,0
"100",247854,1039.61889648438,81,33.75,8.5,1039.61889648438,1039.61889648438,0,1,0,0,0
"101",258589,2081.75659179688,24,17,4.51666641235352,2081.75659179688,2081.75659179688,0,1,0.600000023841858,0.629999995231628,0.629999995231628
"102",259418,2009.00634765625,17,16.5,5.55000019073486,2009.00634765625,2009.00634765625,0,1,0.0799999982118607,0.0799999982118607,0.0799999982118607
"103",259419,2011.95788574219,24,16.4166660308838,5.27500009536743,2011.95788574219,2011.95788574219,0,1,0.409999996423721,0.970000028610229,0.970000028610229
"104",259422,2091.31591796875,34,16.9166660308838,5.04166650772095,2091.31591796875,2091.31591796875,0,1,0.930000007152557,0.930000007152557,0.990000009536743
"105",260248,1963.93292236328,20.5,16.5416669845581,5.85416674613953,1978.19311523438,1949.67272949219,28.5203857421875,2,0.270000010728836,0.270000010728836,0.270000010728836
"106",260250,1937.39221191406,15,16.25,5.90000009536743,1937.39221191406,1937.39221191406,0,1,0,0.829999983310699,0.829999983310699
"107",260253,2056.82836914062,24,16.4166660308838,5.22083330154419,2063.7783203125,2049.87841796875,13.89990234375,2,0.759999990463257,0.759999990463257,0.800000011920929
"108",261078,1944.1357421875,22,16.6666660308838,5.84999990463257,1944.1357421875,1944.1357421875,0,1,0.469999998807907,0.469999998807907,0.469999998807907
"109",271882,2105.48876953125,81,35.5833320617676,5.79166698455811,2105.48876953125,2105.48876953125,0,1,0.889999985694885,1,1
"110",273532,1706.81640625,41,22.9166660308838,8.50833320617676,1706.81640625,1706.81640625,0,2,0.779999971389771,0.899999976158142,0.899999976158142
"111",274369,1962.20922851562,56,31.1666660308838,6.65000009536743,1962.20922851562,1962.20922851562,0,1,0,0,0
"112",281823,1791.55676269531,33,22.8333339691162,10.125,1791.55676269531,1791.55676269531,0,1,0.800000011920929,0.800000011920929,0.800000011920929
"113",291766,1815.59692382812,18,18.5,10.3916664123535,1815.59692382812,1815.59692382812,0,1,0,0,0
"114",291768,1875.60437011719,20,18.5833339691162,10.4250001907349,1875.60437011719,1875.60437011719,0,3,0,0,0
"115",291777,1231.51525878906,12,13.0833330154419,14.0416669845581,1231.51525878906,1231.51525878906,0,1,0,0,0
"116",291780,1971.79711914062,22,22.9166660308838,10.216667175293,1971.79711914062,1971.79711914062,0,1,0,0,0
"117",292593,2140.72265625,46,24,7.11666679382324,2140.72265625,2140.72265625,0,1,0,0,0
"118",292594,1818.18371582031,26,19.6666660308838,9.75833320617676,1818.18371582031,1818.18371582031,0,19,0,0,0
"119",292596,1875.48596191406,13,19.75,9.71666622161865,1875.48596191406,1875.48596191406,0,10,0,0,0
"120",293422,2141.68806340144,33.2307692307692,24.3269230769231,7.39166659575242,2189.86987304688,2090.05053710938,99.8193359375,8,0,0,0.109999999403954
"121",293423,2300.57358398438,66.2,26.7499996185303,6.5649998664856,2616.63696289062,2184.03247070312,432.6044921875,4,0,0,0.100000001490116
"122",293426,1702.73669433594,17,17.5833339691162,11.2583332061768,1702.73669433594,1702.73669433594,0,1,0,0,0
"123",294251,2034.02685546875,37,23.0833339691162,8.44999980926514,2034.02685546875,2034.02685546875,0,5,0,0,0
"124",294253,2024.19333496094,27,23.4333339691162,8.71166648864746,2129.84936523438,1953.75598144531,176.093383789062,5,0,0,0.0299999993294477
"125",295079,2252.56030273438,40,28.3333339691162,7.08333349227905,2252.56030273438,2252.56030273438,0,1,0,0,0
"126",295082,1775.91967773438,28,21.0833339691162,10.4083337783813,1775.91967773438,1775.91967773438,0,1,0,0,0
"127",295083,1770.60544002757,30.2745098039216,20.7238558974921,10.5689544303744,2056.990234375,1732.85095214844,324.139282226562,23,0,0,0
"128",295084,1974.919921875,41,23.0833339691162,9.28333377838135,1974.919921875,1974.919921875,0,4,0,0,0
"129",295085,1973.37512207031,36,21.75,9.69166660308838,1973.37512207031,1973.37512207031,0,4,0,0,0
"130",295087,2036.53259277344,32,22.1666660308838,9.72499942779541,2036.53259277344,2036.53259277344,0,2,0,0,0
"131",295089,1491.41833496094,20,14.9166669845581,12.8666667938232,1491.41833496094,1491.41833496094,0,3,0,0,0
"132",295906,2081.60815429688,52,33.25,8.15833282470703,2081.60815429688,2081.60815429688,0,10,0,0,0
"133",296732,1754.79382324219,22,32.75,10.8249998092651,1754.79382324219,1754.79382324219,0,2,0,0,0
"134",299269,1869.55678710937,29.6,27.75,10.1583333969116,1877.69567871094,1837.00122070312,40.6944580078125,3,0.140000000596046,0.209999993443489,0.209999993443489
"135",300103,1865.65075683594,44,27.25,10.4166669845581,1865.65075683594,1865.65075683594,0,1,0,0,0
"136",300926,1617.07800292969,8,18.4166660308838,11.3999996185303,1617.07800292969,1617.07800292969,0,1,0.340000003576279,0.860000014305115,0.860000014305115
"137",300928,1663.486328125,28,20.0416669845581,11.1833333969116,1709.10168457031,1617.87097167969,91.230712890625,2,0.629999995231628,0.629999995231628,0.629999995231628
"138",301756,1636.87561035156,6,18.25,11.6875,1644.34558105469,1629.40563964844,14.93994140625,2,0.889999985694885,1,1
"139",302585,1580.48376464844,9,16.9166660308838,11.875,1580.48376464844,1580.48376464844,0,1,0.5,0.850000023841858,0.850000023841858
"140",302586,1733.89184570312,6,19.25,11.3583335876465,1733.89184570312,1733.89184570312,0,2,1,1,1
"141",302587,1847.44262695312,15,20.9166660308838,10.8333330154419,1847.44262695312,1847.44262695312,0,12,1,1,1
"142",303415,1617.29870605469,8.33333333333333,16.8333333333333,11.8194446563721,1628.08337402344,1595.72937011719,32.35400390625,2,0.509999990463257,0.879999995231628,0.879999995231628
"143",303416,1645.36145019531,6,17.3333339691162,11.7583332061768,1645.36145019531,1645.36145019531,0,2,1,1,1
"144",303417,1835.14898681641,8,20.1666669845581,11.0166668891907,1867.35534667969,1802.94262695312,64.4127197265625,2,0.930000007152557,0.930000007152557,0.930000007152557
"145",303418,1890.20263671875,8,20.5833339691162,10.8333330154419,1890.20263671875,1890.20263671875,0,1,0.0500000007450581,0.0500000007450581,0.0500000007450581
"146",303420,1872.39709472656,12,21.9166660308838,10.6333332061768,1872.39709472656,1872.39709472656,0,7,0,0,0
"147",304245,1632.60888671875,6.66666666666667,16.75,11.7416667938232,1636.21313476562,1630.80676269531,5.4063720703125,2,0.439999997615814,0.870000004768372,0.870000004768372
"148",304248,1898.14763183594,15.8,20.4333333333333,10.7411113739014,1905.64001464844,1856.82141113281,48.818603515625,5,0.970000028610229,0.970000028610229,0.970000028610229
"149",304249,1845.86591932509,5.61111111111111,19.5416662428114,10.8643519348568,1914.46875,1813.82165527344,100.647094726562,22,0.600000023841858,0.600000023841858,0.600000023841858
"150",304250,1915.52090808957,7.86821705426357,20.7390182406403,10.4866924359817,1949.54089355469,1883.01354980469,66.52734375,56,0.330000013113022,0.330000013113022,0.330000013113022
"151",305075,1651.58404032389,8.72222222222222,16.8275456693437,11.5437496768104,1657.01098632812,1641.87170410156,15.1392822265625,43,0.319999992847443,0.899999976158142,0.899999976158142
"152",305076,1692.41027832031,9,17.25,11.4583330154419,1692.41027832031,1692.41027832031,0,1,0.300000011920929,1,1
"153",305078,1799.08440558465,5,18.4835165883159,11.1317763904949,1833.29516601562,1766.78686523438,66.50830078125,27,0.740000009536743,1,1
"154",305079,1832.63769945048,6.90960451977401,19.1807908742441,10.8782488612805,1865.07092285156,1809.63708496094,55.433837890625,93,0.949999988079071,1,1
"155",305080,1854.47002224392,7.51111111111111,19.5259258270264,10.6283333248562,1868.35339355469,1819.05017089844,49.30322265625,36,1,1,1
"156",305081,1959.96824645996,9.125,20.71875,10.0031245946884,1995.03991699219,1954.9580078125,40.0819091796875,6,0.540000021457672,0.540000021457672,0.540000021457672
"157",305082,2062.6318359375,18.3333333333333,21.6388886769613,9.35555585225423,2071.88354492188,2044.12841796875,27.755126953125,2,0.0199999995529652,0.0199999995529652,0.0199999995529652
"158",305104,2591.42553710938,82,41.5,5.41666698455811,2591.42553710938,2591.42553710938,0,1,0,0,0
"159",305908,1856.93225097656,10,19,10.7416667938232,1856.93225097656,1856.93225097656,0,1,0.800000011920929,1,1
"160",305909,1875.20659179688,7.35,19.5166672706604,10.5450003623962,1878.69714355469,1828.19055175781,50.506591796875,4,0.560000002384186,1,1
"161",305910,1848.35129394531,10.35,19.0041666984558,10.652499961853,1903.328125,1836.06298828125,67.26513671875,6,0.439999997615814,1,1
"162",305911,1918.74967817827,6.32727272727273,19.7712122136896,10.2375756870617,1928.533203125,1889.13342285156,39.3997802734375,18,0.720000028610229,1,1
"163",305912,1972.6153116862,10.8333333333333,20.3333332061768,9.88000027338664,2019.72351074219,1939.52136230469,80.2021484375,20,0.910000026226044,0.930000007152557,0.930000007152557
"164",305913,2010.41868716381,15.3934426229508,20.3087430547495,9.6045084781334,2031.5087890625,1983.31494140625,48.19384765625,25,0.439999997615814,0.439999997615814,0.439999997615814
"165",306740,1856.65456542969,11.4,19.0166664123535,10.4466669082642,1874.44470214844,1829.96936035156,44.475341796875,5,0.810000002384186,1,1
"166",306741,1906.599609375,11,19.75,10.1416664123535,1906.599609375,1906.599609375,0,10,0.46000000834465,1,1
"167",306742,1944.34631347656,14,19.75,9.92500019073486,1944.34631347656,1944.34631347656,0,1,0.280000001192093,1,1
"168",306743,1983.23779296875,17,19.9166660308838,9.64999961853027,1983.23779296875,1983.23779296875,0,9,0.790000021457672,1,1
"169",306744,2012.85485839844,12,19.75,9.42500019073486,2012.85485839844,2012.85485839844,0,3,0.680000007152557,0.699999988079071,0.699999988079071
"170",307571,1921.45593261719,13,19.75,10.2166662216187,1921.45593261719,1921.45593261719,0,1,1,1,1
"171",307575,2010.68859863281,19,19.75,9.35000038146973,2010.68859863281,2010.68859863281,0,26,0.629999995231628,1,1
"172",307576,2058.93542480469,10.5,20.125,8.91249990463257,2063.53491210938,2054.3359375,9.198974609375,2,0.610000014305115,0.639999985694885,0.639999985694885
"173",307577,2066.95434570312,13.5,20.3333339691162,9.13333320617676,2067.86962890625,2066.0390625,1.83056640625,2,0.439999997615814,0.439999997615814,0.439999997615814
"174",307578,2056.30090332031,13,21.375,9.35000038146973,2065.42065429688,2047.18115234375,18.239501953125,2,0.239999994635582,0.239999994635582,0.239999994635582
"175",307581,2138.89868164062,41,27.8333339691162,8.53333377838135,2138.89868164062,2138.89868164062,0,1,0.109999999403954,0.819999992847443,0.819999992847443
"176",307585,2799.99438476562,90,57.0833320617676,4.125,2799.99438476562,2799.99438476562,0,1,0,0,0
"177",308406,2060.09130859375,19,20.0833339691162,9.01666641235352,2060.09130859375,2060.09130859375,0,1,0.119999997317791,1,1
"178",310072,2366.236328125,42,39.4166679382324,8.85833358764648,2366.236328125,2366.236328125,0,1,0,0,0
"179",311714,2206.6181640625,39,30.6666660308838,8.54166698455811,2206.6181640625,2206.6181640625,0,1,0,0,0
"180",338249,1020.419921875,33,34.75,19.4333324432373,1020.419921875,1020.419921875,0,1,0,0,0
